id,Year,Title,Abstract,include_stage3,reason_stage3,detected_context,confidence_stage3
J543,2019,Laparoscopically assisted versus open oesophagectomy for patients with oesophageal cancer - The Randomised Oesophagectomy: Minimally Invasive or Open (ROMIO) study: Protocol for a randomised controlled trial (RCT),"Introduction Surgery (oesophagectomy), with neoadjuvant chemo(radio)therapy, is the main curative treatment for patients with oesophageal cancer. Several surgical approaches can be used to remove an oesophageal tumour. The Ivor Lewis (two-phase procedure) is usually used in the UK. This can be performed as an open oesophagectomy (OO), a laparoscopically assisted oesophagectomy (LAO) or a totally minimally invasive oesophagectomy (TMIO). All three are performed in the National Health Service, with LAO and OO the most common. However, there is limited evidence about which surgical approach is best for patients in terms of survival and postoperative health-related quality of life. Methods and analysis We will undertake a UK multicentre randomised controlled trial to compare LAO with OO in adult patients with oesophageal cancer. The primary outcome is patient-reported physical function at 3 and 6 weeks postoperatively and 3 months after randomisation. Secondary outcomes include: postoperative complications, survival, disease recurrence, other measures of quality of life, spirometry, success of patient blinding and quality assurance measures. A cost-effectiveness analysis will be performed comparing LAO with OO. We will embed a randomised substudy to evaluate the safety and evolution of the TMIO procedure and a qualitative recruitment intervention to optimise patient recruitment. We will analyse the primary outcome using a multi-level regression model. Patients will be monitored for up to 3 years after their surgery. Ethics and dissemination This study received ethical approval from the South-West Franchay Research Ethics Committee. We will submit the results for publication in a peer-reviewed journal. Trial registration number ISRCTN10386621. Copyright Ã‚Â© Ã‚Â© Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY. Published by BMJ.",TRUE,Study conducted in NHS settings.,NHS,1
J544,2019,PRIMEtime CE: a multistate life table model for estimating the cost-effectiveness of interventions affecting diet and physical activity,"BACKGROUND: Non-communicable diseases are the leading cause of death in England, and poor diet and physical inactivity are two of the principle behavioural risk factors. In the context of increasingly constrained financial resources, decision makers in England need to be able to compare the potential costs and health outcomes of different public health policies aimed at improving these risk factors in order to know where to invest so that they can maximise population health. This paper describes PRIMEtime CE, a multistate life table cost-effectiveness model that can directly compare interventions affecting multiple disease outcomes. METHOD(S): The multistate life table model, PRIMEtime Cost Effectiveness (PRIMEtime CE), is developed from the Preventable Risk Integrated ModEl (PRIME) and the PRIMEtime model. PRIMEtime CE uses routinely available data to estimate how changing diet and physical activity in England affects morbidity and mortality from heart disease, stroke, diabetes, liver disease, and cancers either directly or via raised blood pressure, cholesterol, and body weight. RESULT(S): Model outcomes are change in quality adjusted life years, and change in English National Health Service and social care costs. CONCLUSION(S): This paper describes PRIMEtime CE and highlights its main strengths and limitations. The model can be used to compare any number of public policies affecting diet and physical activity, allowing decision makers to understand how they can maximise population health with limited financial resources.",TRUE,Study involves NHS and social care cost analysis.,NHS,0.9
J545,2019,"Estimating the cost-effectiveness of salt reformulation and increasing access to leisure centres in England, with PRIMEtime CE model validation using the AdViSHE tool","BACKGROUND: PRIMEtime CE is a multistate life table model that can directly compare the cost effectiveness of public health interventions affecting diet and physical activity levels, helping to inform decisions about how to spend finite resources. This paper estimates the costs and health outcomes in England of two scenarios: reformulating salt and expanding subsidised access to leisure centres. The results are used to help validate PRIMEtime CE, following the steps outlined in the Assessment of the Validation Status of Health-Economic decision models (AdViSHE) tool. METHOD(S): The PRIMEtime CE model estimates the difference in quality adjusted life years (QALYs) and difference in NHS and social care costs of modelled interventions compared with doing nothing. The salt reformulation scenario models how salt consumption would change if food producers met the 2017 UK Food Standards Agency salt reformulation targets. The leisure centre scenario models change in physical activity levels if the Birmingham Be Active scheme (where swimming pools and gym access is free to residents during defined periods) was rolled out across England. The AdViSHE tool was developed by health economic modellers and divides model validation into five parts: validation of the conceptual model, input data validation, validation of computerised model, operational validation, and other validation techniques. PRIMEtime CE is discussed in relation to each part. RESULT(S): Salt reformulation was dominant compared with doing nothing, and had a 10-year return on investment of 1.44 (0.50 to 2.94) for every 1 spent. By contrast, over 10 years the Be Active expansion would cost 727,000 (514,000 to 1,064,000) per QALY. PRIMEtime CE has good face validity of its conceptual model and has robust input data. Cross-validation produces mixed results and shows the impact of model scope, input parameters, and model structure on cost-per-QALY estimates. CONCLUSION(S): This paper illustrates how PRIMEtime CE can be used to compare the cost-effectiveness of two different public health measures affecting diet and physical activity levels. The AdViSHE tool helps to validate PRIMEtime CE, identifies some of the key drivers of model estimates, and highlights the challenges of externally validating public health economic models against independent data.",TRUE,Study involves NHS and social care cost analysis.,NHS,0.9
J546,2019,"Individualised screening for diabetic retinopathy: The ISDR study - Rationale, design and methodology for a randomised controlled trial comparing annual and individualised risk-based variable-interval screening","Introduction Currently, all people with diabetes (PWD) aged 12 years and over in the UK are invited for screening for diabetic retinopathy (DR) annually. Resources are not increasing despite a 5% increase in the numbers of PWD nationwide each year. We describe the rationale, design and methodology for a randomised controlled trial (RCT) evaluating the safety, acceptability and cost-effectiveness of personalised variable-interval risk-based screening for DR. This is the first randomised trial of personalised screening for DR and the largest ophthalmic RCT in the UK. Methods and analysis PWD attending seven screening clinics in the Liverpool Diabetic Eye Screening Programme were recruited into a single site RCT with a 1:1 allocation to individualised risk-based variable-interval or annual screening intervals. A risk calculation engine developed for the trial estimates the probability that an individual will develop referable disease (screen positive DR) within the next 6, 12 or 24 months using demographic, retinopathy and systemic risk factor data from primary care and screening programme records. Dynamic, secure, real-time data connections have been developed. The primary outcome is attendance for follow-up screening. We will test for equivalence in attendance rates between the two arms. Secondary outcomes are rates and severity of DR, visual outcomes, cost-effectiveness and health-related quality of life. The required sample size was 4460 PWD. Recruitment is complete, and the trial is in follow-up. Ethics and dissemination Ethical approval was obtained from National Research Ethics Service Committee North West - Preston, reference 14/NW/0034. Results will be presented at international meetings and published in peer-reviewed journals. This pragmatic RCT will inform screening policy in the UK and elsewhere. Trial registration number ISRCTN87561257; Pre-results. Copyright Ã‚Â© 2019 BMJ Publishing Group Limited.",TRUE,Study conducted in NHS screening clinics.,NHS,0.95
J547,2019,"Individualised screening for diabetic retinopathy: The ISDR study-a randomised controlled trial of safety, efficacy, and cost-effectiveness","Background: Varying the intervals in retinopathy screening informed by personal risk offers reallocation of resources to better target high risk groups and address the increasing prevalence of diabetes. However, safety data especially on extended intervals is minimal. Aim(s): To evaluate the safety, efficacy and cost effectiveness (CE) of individualized variable-interval risk-based screening in a population setting compared to usual care. Method(s): Masked 2 arm, parallel assignment, equivalence RCT (largest to date in screening) with independent trials unit monitoring in people with diabetes aged >=12 years attending screening in a single English program. Randomization was 1:1 to individualized screening (active group; 6, 12 or 24 months for high, medium and low risk) determined by a risk calculation engine using real-time local demographic, retinal and clinical data, compared with annual screening (control). CE analysis measuring NHS and societal costs took a 2-year time horizon. Finding(s): 4534 participants entered the study-after withdrawals/loss to follow-up: active 2097; control 2224. Attendance rates at first follow-up visit (primary outcome, safety) were equivalent (per protocol analysis, 5% margin): active 83.6% control 84.7% (difference 1.0, 90% CI-0.8, 2.9). STDR detection rates were non-inferior (1.5% margin): active 1.43% control 1.71% (difference-0.28, CI-0.93, 0.36). Quality of life (EQ5D5L, HUI3) was not significantly different between the groups. Incremental cost saving per person was 18.75 (NHS cost) rising to 49.96 with societal costs. A 39.3% reduction in number of appointments was seen. Conclusion(s): All parties involved in diabetes care can be reassured that extended and personalized screening intervals can safely be introduced in established screening program. Scale-up with further validation outside a research setting is recommended. Views expressed are solely those of the authors.",TRUE,Study conducted within an NHS screening program.,NHS,0.95
J549,2019,Assessing the early impact of enhanced NHS england (NHSE) funding on footcare services,"Background: A key aim of the National Diabetes Treatment and Care Programme is to improve footcare services. In Sheffield, this investment was used primarily to expand the foot protection team (FPT) and in prevention strategies. Aim(s): To assess if there has been a benefit for patients and if the spending has been cost-effective. Method(s): Ulcer severity in patients presenting to the Multi-Disciplinary Foot Team (MDFT) (SINBAD score >3 = severe, <3 = mild) was tracked between 2013 and 2018, to determine whether the proportion of severe ulcers had declined. Cost calculations were based on the 'Economic Case for Change' paper (Marion Kerr, 2017); weekly cost of a mild ulcer-77, severe ulcer-359. Result(s): The percentage of ulcers presenting as severe from 2013-2017 (prior to additional investment) was 27%, 32%, 43%, 47% and 46% respectively. In 2018, to date, this has fallen to 36%. Our mean healing time for a mild ulcer is 12.6 weeks (974) vs a severe ulcer at 16.3 weeks (5,847). This represents an approximate reduction in the costs of managing foot ulcers from 326,000/100 patients (pre-investment) to 273,000/100 patients (post-investment), a saving of 53,000/100 patients. Approximately 500 patients with new ulcers are seen by our MDFT each year, giving a total estimated saving of 268,000. If the percentage of severe ulcers returned to the baseline of 2013 (27%), savings would total around 487,000/100 patients. Conclusion(s): These data show that, within a very short timescale, the enhanced NHSE funding and added investment in prevention strategies reduced severe ulcers, giving patients' better quality of life, shorter healing times, and is cost-effective.",TRUE,Study occurs in NHS settings with footcare services.,NHS,1
J551,2019,Cost effectiveness of letermovir as prophylaxis of clinically significant cytomegalovirus reactivation and disease in adult CMV-seropositive allogeneic haematopoietic stem cell transplant: A Scottish payer perspective,"Background: Data from a recent phase III clinical trial has demonstrated the efficacy of letermovir as prophylaxis against CMV reactivation in adult CMV-seropositive recipients of an allogeneic haematopoietic stem-cell transplant (HSCT). The objective of this cost-effectiveness analysis is to evaluate the clinical and economic value of letermovir when compared to pre-emptive treatment from the payer perspective in Scotland. Method(s): A decision-analytic model evaluated total costs and lifetime quality-adjusted life-years (QALY's) from the perspective of the National Health Service (NHS) and social work in Scotland. Efficacy data, including rates of preemptive therapy for CMV infection, CMV disease, rehospitalization, mortality, and quality of life were incorporated from clinical trial data at 24 weeks posttransplant. The primary endpoint of the trial was clinically significant CMV-infection at week 24 post-transplant. Costs of preemptive treatment, CMV disease, and other trial outcomes were obtained from published sources. Life-years during the first 24 weeks were estimated from the mortality observed in the clinical trial. Life-years post 24 weeks were estimated for the week 24 survivors by applying a relative risk of death for HSCT to the general mortality risk from the life tables for Scotland (2014-16). Utility values were applied based on EQ-5D data collected in the clinical trial and longer-term data from published sources. The annual cost to treat 1-year survivors was based on a proportion of patients receiving 2 years of immunosuppressive agent treatment for chronic graft-versus-host disease (onset 100 days after transplant). Sensitivity analysis explored the impact of including data from the extended follow-up period, where various endpoints were collected through 48 weeks post-transplant. The model used an annual discount rate of 3.5%. Result(s): In the base-case analysis, letermovir reduced the number CMV infections requiring pre-emptive treatment vs standard of care (SoC) (20.0% vs 49.3%) at 24 weeks posttransplant. Prophylaxis with letermovir resulted in lower allcause mortality at week 24 in comparison to SoC (10.2% vs. 15.9%), and a mean increase in life-years (+0.46), QALY's (+0.41) and total costs up to week 24 post-HSCT per patient. This resulted in an incremental costeffectiveness ratio (ICER) of 12,659 per QALY gained. The sensitivity analysis using data from 48 weeks posttransplant did not have a significant effect on the results. Results of a probabilistic sensitivity analysis indicated that letermovir was cost effective in 77.4% of iterations at 20,000 per QALY gained and 87.6% of iterations at 30,000 per QALY gained. Conclusion(s): The results of this model would suggest that the prophylaxis use of letermovir is a cost-effective treatment strategy at commonly accepted ICER thresholds. The model inputs with a greatest impact on the results were a reduction in the rate of mortality, increasing the age of patients treated with letermovir, and an increase in the cost of prophylaxis for letermovir.",TRUE,Study conducted from NHS perspective in Scotland.,NHS,0.9
J554,2019,Early supported discharge for patients with febrile neutropenia - experience at a large district hospital in the UK,"Neutropenic sepsis can be life threatening, with mortality 2-21%. The heterogeneity of patients referred with suspected neutropenic sepsis"" has led to strategies being developed to risk-stratify patients and identify those with a low risk of septic complications that could be managed in the outpatient setting, such as The Multinational Association for Supportive Care in Cancer score (MASCC). Outcomes for patients referred with suspected neutropenic sepsis were assessed before and after use of MASCC guided early-supported discharge. 50/123 (41%) patients over 24 months were eligible for early-supported discharge. 26/50 patients had same-day discharge, 14 had overnight admission, 8 stayed 2 nights and 2 stayed 3 nights. Patients received on average 2 follow-up telephone consultations. There were 5 readmissions (10%) and no adverse events. In comparison group; 8 patients over 3-months would have been suitable, potentially saving 40 bed-days. This shows MASCC guided early-supported discharge is safe and cost-effective. Copyright Ã‚Â© 2019 Rila Publications Ltd.""",TRUE,Study conducted in a district hospital in the UK.,NHS,1
J555,2019,Should we all be looking for marginal gains in endoscopy efficiency?,"Introduction Demand for endoscopy in the UK has doubled in the last 5 years. In 2017, 64% of units failed to meet suspected cancer targets despite 66% of units having weekend lists and 27% outsourcing to external providers1. UCL Cancer Collaborative (UCLCC) data showed demand can be met by improving efficiency. This is important in a resource-limited setting. Our Quality Improvement (QI) Project aimed to improve efficiency by improving turnaround time, non-attendance and on-the-day cancellations. Methods The Endoscopy QI fellow, endoscopy unit manager and Gastroenterology service manager participated in the UCLCC Improvement Programme, and utilised QI methodology. We collected data from electronic patient records and scheduling system. At baseline, we identified that underutilisation of lists was multifactorial. We introduced a turnaround nurse role to consent patients. Healthcare assistants (HCAS) and nurses were trained in cannulation. As poor bowel preparation contributed to cancellations, we introduced telephone pre-assessment to educate patients. Finally, the administrative team sent text reminders before appointments. Results At baseline, our unit performed an average of 7.9 points per list, out of a planned 10. On average, 28.5 patients per month had procedures cancelled on the day due to poor bowel prep or inadequate fasting. After the introduction of pre-assessment, it improved to 23.5 per month, saving 5 procedures which would have had to be rearranged. The average points performed improved to 9.3 points per list. The average DNA rate has improved from 9% to 7% after the introduction of text reminders. After the introduction of the turnaround nurse and HCA cannulation, turnaround time reduced from an average of 18 to 9 minutes between procedures. This could save 90 minutes over a 12-point list. Despite these improvements, only 41.6% of lists are booked for 1-2 points. Inadequate staffing numbers and late start times are contributing factors. A start time audit showed that only 5 out of 27 lists in a week started within 10 minutes of supposed start times, a target for further cycles of this QI project. Conclusions Multiple small improvements in efficiency can achieve significant impact on productivity. Interventions focused on turnaround time can reduce underuse of list time. Patient-centred approaches to procedural preparation may reduce squandered appointments. Sustainability of these improvements is difficult to assess in the short term but will be promoted by the continuing QI fellow role and implementation of endoscopy QI champions from the administrative and nursing team.",TRUE,Study conducted in an endoscopy unit within NHS settings.,NHS,0.95
J556,2019,Low Back and Radicular Pain Including Symptomatic Spinal Stenosis,"Back pain is the largest single cause of disability in the UK, with lower back pain alone accounting for 11% of the total disability of the UK population. Currently there is enormous geographical variation in the pathways, costs and outcomes of patients with back pain. Despite existing evidence there are a significant number of treatments with low clinical value still in use. The NHS England Trauma Programme of Care Board selected Low Back Pain and Radicular Pain as a pathfinder project in 2013. A clinical group of 30 stakeholder representatives worked collaboratively to produce an agreed, seamless pathway, extending from first contact in primary care through to secondary care and specialist services. This pathway was updated in 2017 following the publication of NICE NG59 and is endorsed in the 2019 GIRFT report. The National Back and Radicular Pain Pathway (NBRPP) is recognised as the commissioning pathway of choice for CCG's. Implementation of the NBRPP is currently being driven through Right Care and GIRFT. National Back and Radicular Pain Pathway. Where implemented, evaluation of the pathway provides evidence that the NBRPP results in substantial cost saving through reducing; admissions for back pain (with or without radicular pain), therapeutic injections for back pain, readmissions and spinal fusions for back pain. This session will use case studies to explore the recommended pathway of care for people with: * Back pain who are at risk of persisting disability * Severe radicular pain, best managed with injection or surgery * Symptomatic spinal stenosis which can be managed conservatively..",TRUE,Study involves NHS settings and primary/secondary care.,NHS,1
J557,2019,Pns408 How Is the English Nhs Prescription Drugs Budget Spent,"Objectives: In Financial Year (FY) 2018/19, NHS England (NHSE) spent 7.9 billion on prescription drugs prescribed by GPs to their patients. This is 2.7% less than FY 2017/18. This study investigated drivers of this trend at regional and drug-class levels on a risk-adjusted basis and projected the results over a five year time period. Method(s): Publicly available data was used. Prescription drug and population data published by the NHS were used to derive the per person per month costs. The prescription drug risk-adjustment factors were based on those used in the NHS funding allocation formula. Prescription drug cost and activity trends were analysed at a drug-class (BNF chapter) and regional level. Regions were defined by sustainability and transformation plan (STP) area. Risk-adjustment helped determine what cost we would 'expect' based on each STP's risk profile compared to the English average. Costs were projected over a five-year period under various scenarios, using expected changes in population size and structure published by the NHS. Result(s): The reduction in expenditure is driven by a combination of lower average costs (3.83% decrease) and lower levels of activity (0.92% decrease). These decreases in total cost are slightly offset by the 1.19% increase in the English population size. The research highlights particular BNF chapters and STP regions that are driving these trends as well as how STP regions' experience compares to the English average on a risk-adjusted basis. The projection model shows that prescription drug costs can be expected to decrease by 3.6% p.a. over the next five years if historical trends persist. Conclusion(s): The insights provided by this research can help stakeholders with experience analysis and planning by identifying cost and activity drivers on a population risk-adjusted basis as well as having a view of how demand may develop over the projection period. Copyright Ã‚Â© 2019",TRUE,Study analyzes NHS prescription drug spending in primary care settings.,NHS,1
J559,2019,Enhancing efficiency in endoscopy unit using the 'time and motion' model,"Introduction Endoscopy Units throughout the UK are facing unprecedented pressures due to increasing demand with limited capacity. Our aim was to explore strategies to improve our endoscopy unit's efficiency. In order to identify targets for improvement we sought to undertake a 'Time and Motion' study in the endoscopy unit. Methods The study was conducted at Nottingham City Hospital Endoscopy centre between 13th January 2017 to 10th February 2017. Procedures included were gastroscopy, colonoscopy, sigmoidoscopy, bronchoscopy, therapeutic endoscopy and endoscopic ultrasound. From the time a patient reports to the reception to the time discharge was made the patients journey was mapped using the 'time and motion' principle. As part of this study, healthcare professionals and admission staff were asked to record the patient's journey through endoscopy unit accurately and complete templates which were kept with the patient's notes as they moved through the unit. Separate independent observers were then responsible for observing and recording times at which patients entered and exited the procedure room coupled with noting any issues for delays. Results A total of 509 day case patients and 27 inpatient procedures were performed in 4 procedure rooms during the study period over 138 endoscopy lists. The adjusted median delay in starting time was 26 minutes with a peak of 20 minutes. The adjusted median turnaround times (time period between exit of patient from endoscopy room to entry of next patient in to the room) was 13:11 minutes with a peak at 12:30 minutes. The median for overruns (overrunning of lists beyond schedule) was 49:00 minutes. The adjusted median procedure time was 25:00 minutes. 95% of endoscopy lists started late and 80% of the lists finished late. Bottlenecks identified were (1) delays in booking, (2) delays in patient preparation including enema, (3) inpatient transportation from and to wards and (4) timely endoscope availability. These were addressed by changing patient arrival times, additional support workers to support admission and patient preparation, introduction of co-ordinator to monitor lists with empowerment to redeploy staffing, and the role of a 'runner' to liaise between decontamination and the procedure rooms. Conclusion The 'time and motion' study is a useful tool to identify areas for improvement in patient flow and improve efficiency in the Endoscopy unit.",TRUE,Study conducted in a hospital endoscopy unit.,NHS,1
J562,2019,Perspectives of healthcare professionals in England on falls interventions for people with dementia: a qualitative interview study,"Objective To explore the experiences of healthcare professionals working in falls prevention and memory assessment services in providing assessments and interventions for falls risk reduction in people with dementia. Design This is a qualitative study using 19 semistructured interviews. Interviews were analysed through thematic analysis. Setting Community-based falls and memory assessment services in the East Midlands, UK. Participants Nurses (n=10), physiotherapists (n=5), occupational therapists (n=3) and a psychiatrist (n=1). Results Three substantive themes were identified: challenges posed by dementia, adaptations to make falls prevention appropriate for people with dementia and organisational barriers. Patients' poor recall, planning and increased behavioural risk associated with dementia were key problems. Healthcare professionals provided many suggestions on how to overcome these challenges, such as adapting exercise interventions by using more visual aids. Problems associated with cognitive impairment created a need for additional support, for instance longer interventions, and supervision by support workers, to enable effective intervention, yet limited resources meant this was not always achievable. Communication between mental and physical health teams could be ineffective, as services were organised as separate entities, creating a reliance on third parties to be intermediaries. Structural and organisational factors made it difficult to deliver optimal falls prevention for people living with dementia. Conclusions Healthcare professionals experience challenges in providing falls prevention to people with dementia at the individual and organisational levels. Interventions can be adapted for people with dementia, but this requires additional resources and improved integration of services. Future research is needed to develop and test the effectiveness and cost-effectiveness of such services. Copyright Ã‚Â© 2019 Author(s) (or their employer(s)). Re-use permitted under CC BY-NC.",TRUE,Study occurs in community-based falls and memory assessment services.,Community Health,0.9
J563,2019,Protocol for a cluster randomised control trial evaluating the efficacy and safety of treatment for latent tuberculosis infection in recent migrants within primary care: the CATAPuLT trial,"BACKGROUND: The identification and treatment of LTBI is a key component of the WHO's strategy to eliminate TB. Recent migrants from high TB-incidence countries are recognised to be at risk TB reactivation, and many high-income countries have focused on LTBI screening and treatment programmes for this group. However, migrants are the group least likely to complete the LTBI cascade-of-care. This pragmatic cluster-randomised, parallel group, superiority trial investigates whether a model of care based entirely within a community setting (primary care) will improve treatment completion compared with treatment in specialist TB services (secondary care). METHOD(S): The CATAPuLT trial (Completion and Acceptability of Treatment Across Primary Care and the community for Latent Tuberculosis) randomised 34 general practices in London, England, to evaluate the efficacy and safety of treatment for LBTI in recent migrants within primary care. GP practices were randomised to either provide management for LTBI entirely within primary care (GPs and community pharmacists) or to refer patients to secondary care. The target recruitment number for individuals is 576. The primary outcome is treatment completion (defined as taking at least 90% of antibiotic doses). The secondary outcomes assess adherence, acceptance of treatment, the incidence of adverse effects including drug-induced liver injury, the rates of active TB, patient satisfaction and cost-effectiveness of LTBI treatment. This protocol adheres to the SPIRIT Checklist. DISCUSSION(S): The CATAPuLT trial seeks to provide implementation research evidence for a patient-centred intervention to improve treatment completion for LTBI amongst recent migrants to the UK. TRIAL REGISTRATION: NCT03069807, March 2017, registered retrospectively.",TRUE,Study occurs in primary care and secondary care settings.,Community Health,1
J565,2019,Development of local alcohol services-experience from an english rural district general hospital,"Introduction Alcohol services are the cornerstone to delivering good alcohol detoxification treatment and outcomes for patients with alcohol dependence. The impact of staff educational program, e-CIWA proforma and inpatient outreach service for community rehabilitation (The Well) is assessed in this two-cycle audit study, leading to improvement in patient care and ongoing local service development at an English rural district general hospital.",TRUE,Study conducted in an English rural district general hospital.,NHS,0.9
