id,Year,Title,Abstract,include_stage5,reason_stage5,has_comparator,detected_comparator,has_primary_outcomes,detected_outcomes,confidence_stage5
J583,2019,Community pharmacy personnel interventions for smoking cessation,"- Background Community pharmacists could provide effective smoking cessation treatment because they offer easy access to members of the community. They are well placed to provide both advice on the correct use of smoking cessation products and behavioural support to aid smoking cessation. Objectives To assess the effectiveness of interventions delivered by community pharmacy personnel to assist people to stop smoking, with or without concurrent use of pharmacotherapy. Search methods We searched the Cochrane Tobacco Addiction Group Specialised Register, along with clinicaltrials.gov and the ICTRP, for smoking cessation studies conducted in a community pharmacy setting, using the search terms pharmacist* or pharmacy or pharmacies. Date of the most recent search: January 2019. Selection criteria Randomised controlled trials of interventions delivered by community pharmacy personnel to promote smoking cessation amongst their clients who were smokers, compared with usual pharmacy support or any less intensive programme. The main outcome measure was smoking cessation rates at six months or more after the start of the intervention. Data collection and analysis We used standard methodological procedures expected by Cochrane for study screening, data extraction and management. We conducted a metaÃƒÂ¢Ã¢â€šÂ¬Ã‚Âanalysis using a MantelÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂHaenszel randomÃƒÂ¢Ã¢â€šÂ¬Ã‚Âeffects model to generate risk ratios (RRs) and 95% confidence intervals (CIs). Main results We identified seven studies including 1774 participants. We judged three studies to be at high risk of bias and four to be at unclear risk. Each study provided faceÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂtoÃƒÂ¢Ã¢â€šÂ¬Ã‚Âface behavioural support delivered by pharmacy staff, and required pharmacy personnel training. Typically such programmes comprised support starting before quit day and continuing with weekly appointments for several weeks afterwards. Comparators were either minimal or less intensive behavioural support for smoking cessation, typically comprising a few minutes of oneÃƒÂ¢Ã¢â€šÂ¬Ã‚Âoff advice on how to quit. Participants in both intervention and control arms received equivalent smoking cessation pharmacotherapy in all but one study. All studies took place in highÃƒÂ¢Ã¢â€šÂ¬Ã‚Âincome countries, and recruited participants visiting pharmacies. We pooled six studies of 1614 participants and detected a benefit of more intensive behavioural smoking cessation interventions delivered by community pharmacy personnel compared with less intensive cessation interventions at longest followÃƒÂ¢Ã¢â€šÂ¬Ã‚Âup (RR 2.30, 95% CI 1.33 to 3.97; I 2 = 54%; lowÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcertainty evidence). Authors' conclusions Community pharmacists can provide effective behavioural support to people trying to stop smoking. However, this conclusion is based on lowÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcertainty evidence, limited by risk of bias and imprecision. Further research could change this conclusion. Plain language summary Does quitÃƒÂ¢Ã¢â€šÂ¬Ã‚Âsmoking support delivered by community pharmacy staff help people to stop smoking? Background Tobacco smoking is the leading cause of preventable death and disease worldwide. Community pharmacists are respected healthcare professionals who provide easily accessible and convenient healthcare services to their communities, and they are well placed to provide their clients with help to quit smoking. Indeed, many governments recognise community pharmacies as a useful way of delivering many healthcare services. However, we need evidence that these services are effective before we develop them more widely. Study characteristics We searched for relevant studies in January 2019, and found seven studies including 1774 people. Three studies took place in the UK, and one each in Australia, United States, Qatar, and Italy. Each study provided faceÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂtoÃƒÂ¢Ã¢â€šÂ¬Ã‚Âface behavioural support delivered by pharmacy staff, who received specific training. Studies compared the structured programme to less intensive support to stop smoking. Key results We found evidence that more intensive structured care given by community pharmacy staff probably helps more people to quit smoking than less intensive support to quit. Qualit of the evidence We found lowÃƒÂ¢Ã¢â€šÂ¬Ã‚Âquality evidence that community pharmacy support helps people to quit smoking. Limitations of the evidence came from potential problems with the ways some of the studies were carried out and the low numbers of people who quit smoking across the included studies, which means we are not sure how effective these programmes really are.",TRUE,Uses a comparison group and measures smoking cessation rates.,TRUE,Usual/Standard care,TRUE,['impact'],0.9
J594,2019,Cost-effectiveness of ventricular tachycardia catheter ablation: Limitations in the current trial evidence base,"Introduction Comparative effectiveness research has emerged as a main area of focus in order to highlight and develop more cost-effective evidence based treatments. Within cardiovascular medicine, randomised clinical trials (RCTs) have suffered from criticisms including a lack of generalisability as well as a lack of analysis of the cost-effectiveness of the different interventions being studied. Such analyses are used by organisations including the National institute for Health and Care excellence (NICE) to inform system-level decisions regarding which treatments the NHS should fund. In cardiology, treatments often involve expensive technologies, with the potential for a growing chasm to exist between what is the latest and greatest innovation and what can be afforded on the frontline. Aim To evaluate the cost-effectiveness of ventricular tachycardia (VT) catheter ablation versus anti-arrhythmic drug (AAD) therapy in ischemic heart disease. Methods A decision-analytic Markov model was used to calculate the costs and health outcomes of catheter ablation or AAD treatment of VT for a hypothetical cohort of patients with ischaemic cardiomyopathy and an implantable cardioverter defibrillator (ICD). Model inputs where informed using RCT-level evidence [table 1] wherever possible and health states were selected according to evidence of pragmatically measurable differences between each state [figure 1]. Health states that did not have any patientreported HRQL data supporting the calculation of a QALY value were excluded. Costs were calculated from a UK perspective. Results Catheter ablation versus AAD therapy had an incremental cost-effectiveness ratio (ICER) of 144,150 (161,448) per quality adjusted life year (QALY) gained, over a five-year time horizon [table 2]. The ICER for a tenyear time horizon was 75,074 (84,083) and 69,986 (e78,384) over the cohort's lifetime. Using probabilistic sensitivity analyses to account for model parameter uncertainty, the likelihood of catheter ablation being cost-effective was only 11%, assuming a willingness to pay threshold of 30,000 used by the NICE [figure 2]. One-way sensitivity analyses suggested that cost-effectiveness inferences were robust to a wide range of departures from base-case assumptions, including changes in baseline mortality, procedural mortality and readmission rate. Conclusion Catheter ablation of VT is unlikely to be costeffective compared with AAD therapy alone in patients with ischaemic cardiomyopathy implanted with an ICD based on pooled trial evidence. However, better designed studies incorporating detailed and more frequent quality of life assessment are needed to advise health policy in this field and to provide more informed cost-effectiveness analyses. (Figure Presented) .",TRUE,Uses comparator and measures cost-effectiveness outcomes.,TRUE,Other,TRUE,"['cost', 'qaly']",0.95
J2842,2021,A case management occupational health model to facilitate earlier return to work of NHS staff with common mental health disorders: A feasibility study,"Background: The NHS is the biggest employer in the UK. Depression and anxiety are common reasons for sickness absence among staff. Evidence suggests that an intervention based on a case management model using a biopsychosocial approach could be cost-effective and lead to earlier return to work for staff with common mental health disorders. Objective(s): The objective was to assess the feasibility and acceptability of conducting a trial of the clinical effectiveness and cost-effectiveness of an early occupational health referral and case management intervention to facilitate the return to work of NHS staff on sick leave with any common mental health disorder (e.g. depression or anxiety). Design(s): A multicentre mixed-methods feasibility study with embedded process evaluation and economic analyses. The study comprised an updated systematic review, survey of care as usual, and development of an intervention in consultation with key stakeholders. Although this was not a randomised controlled trial, the study design comprised two arms where participants received either the intervention or care as usual. Participant(s): Participants were NHS staff on sick leave for 7 or more consecutive days but less than 90 consecutive days, with a common mental health disorder. Intervention(s): The intervention involved early referral to occupational health combined with standardised work-focused case management. Copyright Ãƒâ€šÃ‚Â© Queen's Printer and Controller of HMSO 2021.",TRUE,Has comparator and measures cost/impact outcomes.,TRUE,Usual/Standard care,TRUE,"['cost', 'impact']",0.9
J2843,2021,Organising Support for Carers of Stroke Survivors (OSCARSS): a cluster randomised controlled trial with economic evaluation,"Objective Investigated clinical effectiveness and cost-effectiveness of a person-centred intervention for informal carers/caregivers of stroke survivors. Design Pragmatic cluster randomised controlled trial (cRCT) with economic and process evaluation. Setting Clusters were services, from a UK voluntary sector specialist provider, delivering support primarily in the homes of stroke survivors and informal carers. Participants Adult carers in participating clusters were referred to the study by cluster staff following initial support contact. Interventions Intervention was the Carer Support Needs Assessment Tool for Stroke: a staff-facilitated, carer-led approach to help identify, prioritise and address the specific support needs of carers. It required at least one face-to-face support contact dedicated to carers, with reviews as required. Control was usual care, which included carer support (unstructured and variable). Outcome measures Participants provided study entry and self-reported outcome data by postal questionnaires, 3 and 6 months after first contact by cluster staff. Primary Outcome: 3-month caregiver strain (Family Appraisal of Caregiving Questionnaire, FACQ). Secondary Outcomes: FACQ subscales of caregiver distress and positive appraisals of caregiving, mood (Hospital Anxiety and Depression Scale) and satisfaction with stroke services (Pound). The economic evaluation included self-reported healthcare utilisation, intervention costs and EQ-5D-5L. Randomisation and masking Clusters were recruited before randomisation to intervention or control, with stratification for size of service. Cluster staff could not be masked as training was required for participation. Carer research participants provided self-reported outcome data unaware of allocation; they consented to follow-up data collection only. Results Between 1 February 2017 and 31 July 2018, 35 randomised clusters (18 intervention; 17 control) recruited 414 cRCT carers (208 intervention; 206 control). Study entry characteristics were well balanced. Primary outcome measure: intention-to-treat analysis for 84% retained participants (175 intervention; 174 control) found mean (SD) FACQ carer strain at 3 months to be 3.11 (0.87) in the control group compared with 3.03 (0.90) in the intervention group, adjusted mean difference of -0.04 (95% CI -0.20 to 0.13). Secondary outcomes had similarly small differences and tight CIs. Sensitivity analyses suggested robust findings. Intervention fidelity was not achieved. Intervention-related group costs were marginally higher with no additional health benefit observed on EQ-5D-5L. No adverse events were related to the intervention. Conclusions The intervention was not fully implemented in this pragmatic trial. As delivered, it conferred no clinical benefits and is unlikely to be cost-effective compared with usual care from a stroke specialist provider organisation. It remains unclear how best to support carers of stroke survivors. To overcome the implementation challenges of person-centred care in carers' research and service development, staff training and organisational support would need to be enhanced. Trial registration number ISRCTN58414120. Copyright Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2020. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.",TRUE,RCT with usual care comparator and primary outcomes on cost and impact.,TRUE,Usual/Standard care,TRUE,"['cost', 'clinical', 'pro', 'impact']",1
J2844,2021,1-year cost-utility analysis of prostate artery embolization (PAE) versus transurethral resection of the prostate (TURP) in benign prostatic hyperplasia (BPH),"Objective To determine whether prostate artery embolization (PAE) is a cost-effective alternative to transurethral resection of the prostate (TURP) in the management of benign prostate hyperplasia (BPH) after 1-year follow-up. Design, setting and main outcome measures A retrospective cost-utility analysis over a 12-month time period was conducted to compare the two interventions from a National Health Service perspective. Effectiveness was measured as quality-adjusted life years (QALYs) derived from data collected during the observational UK Register of Prostate Embolisation (UK-ROPE) Study. Costs for both PAE and TURP were derived from University Hospital Southampton, a tertiary referral centre for BPH and the largest contributor to the UK-ROPE. An incremental cost-effectiveness ratio (ICER) was derived from cost and QALY values associated with both interventions to assess the cost-effectiveness of PAE versus TURP. Further sensitivity analyses involved a decision tree model to account for the impact of patient-reported complications on the cost-effectiveness of the interventions. Results The mean patient age for TURP (n=31) and PAE (n=133) was 69 and 65.6 years, respectively. In comparison to TURP, PAE was cheaper due to shorter patient stays and the lack of necessity for an operating theatre. Analysis revealed an ICER of 64 798.10 saved per QALY lost when comparing PAE to TURP after 1-year follow-up. Conclusion Our findings suggest that PAE is initially a cost-effective alternative to TURP for the management of BPH after 1-year follow-up. Due to a higher reintervention rate in the PAE group, this benefit may be lost in subsequent years. Trial registration number NCT02434575. Copyright Ãƒâ€šÃ‚Â© Authors 2021",TRUE,Uses comparator and measures cost/QALY outcomes.,TRUE,Other,TRUE,"['cost', 'qaly']",1
J2848,2021,Cost Effectiveness of Ranibizumab vs Aflibercept vs Bevacizumab for the Treatment of Macular Oedema Due to Central Retinal Vein Occlusion: The LEAVO Study,"Background: We aimed to assess the cost effectiveness of intravitreal ranibizumab (Lucentis), aflibercept (Eylea) and bevacizumab (Avastin) for the treatment of macular oedema due to central retinal vein occlusion. Method(s): We calculated costs and quality-adjusted life-years from the UK National Health Service and Personal Social Services perspective. We performed a within-trial analysis using the efficacy, safety, resource use and health utility data from a randomised controlled trial (LEAVO) over 100 weeks. We built a discrete event simulation to model long-term outcomes. We estimated utilities using the Visual-Functioning Questionnaire-Utility Index, EQ-5D and EQ-5D with an additional vision question. We used standard UK costs sources for 2018/19 and a cost of 28 per bevacizumab injection. We discounted costs and quality-adjusted life-years at 3.5% annually. Result(s): Bevacizumab was the least costly intervention followed by ranibizumab and aflibercept in both the within-trial analysis (bevacizumab: 6292, ranibizumab: 13,014, aflibercept: 14,328) and long-term model (bevacizumab: 18,353, ranibizumab: 30,226, aflibercept: 35,026). Although LEAVO did not demonstrate bevacizumab to be non-inferior for the visual acuity primary outcome, the three interventions generated similar quality-adjusted life-years in both analyses. Bevacizumab was always the most cost-effective intervention at a threshold of 30,000 per quality-adjusted life-year, even using the list price of 243 per injection. Conclusion(s): Wider adoption of bevacizumab for the treatment of macular oedema due to central retinal vein occlusion could result in substantial savings to healthcare systems and deliver similar health-related quality of life. However, patients, funders and ophthalmologists should be fully aware that LEAVO could not demonstrate that bevacizumab is non-inferior to the licensed agents. Copyright Ãƒâ€šÃ‚Â© 2021, The Author(s).",TRUE,RCT with cost and QALY outcomes.,TRUE,Other,TRUE,"['cost', 'qaly', 'clinical']",1
J2852,2021,Adrenaline to improve survival in out-of-hospital cardiac arrest: The PARAMEDIC2 RCT,"Background: Adrenaline has been used as a treatment for cardiac arrest for many years, despite uncertainty about its effects on long-term outcomes and concerns that it may cause worse neurological outcomes. Objective(s): The objectives were to evaluate the effects of adrenaline on survival and neurological outcomes, and to assess the cost-effectiveness of adrenaline use. Design(s): This was a pragmatic, randomised, allocation-concealed, placebo-controlled, parallel-group superiority trial and economic evaluation. Costs are expressed in Great British pounds and reported in 2016/17 prices. Setting(s): This trial was set in five NHS ambulance services in England and Wales. Participant(s): Adults treated for an out-of-hospital cardiac arrest were included. Patients were ineligible if they were pregnant, if they were aged < 16 years, if the cardiac arrest had been caused by anaphylaxis or life-threatening asthma, or if adrenaline had already been given. Intervention(s): Participants were randomised to either adrenaline (1 mg) or placebo in a 1: 1 allocation ratio by the opening of allocation-concealed treatment packs. Main Outcome Measure(s): The primary outcome was survival to 30 days. The secondary outcomes were survival to hospital admission, survival to hospital discharge, survival at 3, 6 and 12 months, neurological outcomes and health-related quality of life through to 6 months. The economic evaluation assessed the incremental cost per quality-adjusted life-year gained from the perspective of the NHS and Personal Social Services. Participants, clinical teams and those assessing patient outcomes were masked to the treatment allocation. Result(s): From December 2014 to October 2017, 8014 participants were assigned to the adrenaline (n = 4015) or to the placebo (n = 3999) arm. At 30 days, 130 out of 4012 participants (3.2%) in the adrenaline arm and 94 out of 3995 (2.4%) in the placebo arm were alive (adjusted odds ratio for survival 1.47, 95% confidence interval 1.09 to 1.97). For secondary outcomes, survival to hospital admission was higher for those receiving adrenaline than for those receiving placebo (23.6% vs. 8.0%; adjusted odds ratio 3.83, 95% confidence interval 3.30 to 4.43). The rate of favourable neurological outcome at hospital discharge was not significantly different between the arms (2.2% vs. 1.9%; adjusted odds ratio 1.19, 95% confidence interval 0.85 to 1.68). The pattern of improved survival but no significant improvement in neurological outcomes continued through to 6 months. By 12 months, survival in the adrenaline arm was 2.7%, compared with 2.0% in the placebo arm (adjusted odds ratio 1.38, 95% confidence interval 1.00 to 1.92). An adjusted subgroup analysis did not identify significant interactions. The incremental cost-effectiveness ratio for adrenaline was estimated at 1,693,003 per quality-adjusted life-year gained over the first 6 months after the cardiac arrest event and 81,070 per quality-adjusted life-year gained over the lifetime of survivors. Additional economic analyses estimated incremental cost-effectiveness ratios for adrenaline at 982,880 per percentage point increase in overall survival and 377,232 per percentage point increase in neurological outcomes over the first 6 months after the cardiac arrest. Limitation(s): The estimate for survival with a favourable neurological outcome is imprecise because of the small numbers of patients surviving with a good outcome. Conclusion(s): Adrenaline improved long-term survival, but there was no evidence that it significantly improved neurological outcomes. The incremental cost-effectiveness ratio per quality-adjusted life-year exceeds the threshold of 20,000-30,000 per quality-adjusted life-year usually supported by the NHS. Future work: Further research is required to better understand patients' preferences in relation to survival and neurological outcomes after out-of-hospital cardiac arrest and to aid interpretation of the trial findings from a patient and public perspective. Trial registration: Current Controlled Trials ISRCTN73485024 and EudraCT 2014-000792-11. Copyright Ãƒâ€šÃ‚Â© 2021 Perkins et al.",TRUE,Randomized placebo-controlled trial with cost-effectiveness outcomes.,TRUE,Placebo,TRUE,"['cost', 'qaly', 'clinical']",1
J2863,2021,Unicompartmental compared with total knee replacement for patients with multimorbidities: a cohort study using propensity score stratification and inverse probability weighting,"<b>BACKGROUND</b>: Although routine NHS data potentially include all patients, confounding limits their use for causal inference. Methods to minimise confounding in observational studies of implantable devices are required to enable the evaluation of patients with severe systemic morbidity who are excluded from many randomised controlled trials.
<b>OBJECTIVES</b>: Stage 1 - replicate the Total or Partial Knee Arthroplasty Trial (TOPKAT), a surgical randomised controlled trial comparing unicompartmental knee replacement with total knee replacement using propensity score and instrumental variable methods. Stage 2 - compare the risk benefits and cost-effectiveness of unicompartmental knee replacement with total knee replacement surgery in patients with severe systemic morbidity who would have been ineligible for TOPKAT using the validated methods from stage 1.
<b>DESIGN</b>: This was a cohort study.
<b>SETTING</b>: Data were obtained from the National Joint Registry database and linked to hospital inpatient (Hospital Episode Statistics) and patient-reported outcome data.
<b>PARTICIPANTS</b>: Stage 1 - people undergoing unicompartmental knee replacement surgery or total knee replacement surgery who met the TOPKAT eligibility criteria. Stage 2 - participants with an American Society of Anesthesiologists grade of >= 3.
<b>INTERVENTION</b>: The patients were exposed to either unicompartmental knee replacement surgery or total knee replacement surgery.
<b>MAIN OUTCOME MEASURES</b>: The primary outcome measure was the postoperative Oxford Knee Score. The secondary outcome measures were 90-day postoperative complications (venous thromboembolism, myocardial infarction and prosthetic joint infection) and 5-year revision risk and mortality. The main outcome measures for the health economic analysis were health-related quality of life (EuroQol-5 Dimensions) and NHS hospital costs.
<b>RESULTS</b>: In stage 1, propensity score stratification and inverse probability weighting replicated the results of TOPKAT. Propensity score adjustment, propensity score matching and instrumental variables did not. Stage 2 included 2256 unicompartmental knee replacement patients and 57,682 total knee replacement patients who had severe comorbidities, of whom 145 and 23,344 had linked Oxford Knee Scores, respectively. A statistically significant but clinically irrelevant difference favouring unicompartmental knee replacement was observed, with a mean postoperative Oxford Knee Score difference of < 2 points using propensity score stratification; no significant difference was observed using inverse probability weighting. Unicompartmental knee replacement more than halved the risk of venous thromboembolism [relative risk 0.33 (95% confidence interval 0.15 to 0.74) using propensity score stratification; relative risk 0.39 (95% confidence interval 0.16 to 0.96) using inverse probability weighting]. Unicompartmental knee replacement was not associated with myocardial infarction or prosthetic joint infection using either method. In the long term, unicompartmental knee replacement had double the revision risk of total knee replacement [hazard ratio 2.70 (95% confidence interval 2.15 to 3.38) using propensity score stratification; hazard ratio 2.60 (95% confidence interval 1.94 to 3.47) using inverse probability weighting], but half of the mortality [hazard ratio 0.52 (95% confidence interval 0.36 to 0.74) using propensity score stratification; insignificant effect using inverse probability weighting]. Unicompartmental knee replacement had lower costs and higher quality-adjusted life-year gains than total knee replacement for stage 2 participants.
<b>LIMITATIONS</b>: Although some propensity score methods successfully replicated TOPKAT, unresolved confounding may have affected stage 2. Missing Oxford Knee Scores may have led to information bias.
<b>CONCLUSIONS</b>: Propensity score stratification and inverse probability weighting successfully replicated TOPKAT, implying that some (but not all) propensity score methods can be used to evaluate surgical innovations and implantable medical devices using routine NHS data. Unicompartmental knee replacement was safer and more cost-effective than total knee replacement for patients with severe comorbidity and should be considered the first option for suitable patients.
<b>FUTURE WORK</b>: Further research is required to understand the performance of propensity score methods for evaluating surgical innovations and implantable devices.
<b>TRIAL REGISTRATION</b>: This trial is registered as EUPAS17435.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 25, No. 66. See the NIHR Journals Library website for further project information.",TRUE,Uses comparator and measures cost/impact outcomes.,TRUE,Other,TRUE,"['cost', 'qaly', 'clinical', 'safety', 'pro']",1
J2869,2021,A cost utility analysis of robotic versus open mitral valve repair in mitral valve regurgitation,"Objectives: For the first time this study carried out a cost-utility analysis comparing open surgical repair versus robotic minimally invasive surgical repair for Mitral Regurgitation. The respective benefits and costs of each treatment option gained from data in published literature have been analysed and subsequent suggestions for the allocation of resources and treatment recommendation will be offered. Method(s): The analysis was performed by including intraoperative and post-operative costs of the interventions and costs of the most prevalent complications associated with each operation. Thus, the Quality Adjusted Life Years (QALYs) calculated will guide the decision of resource allocation by assessing whether the added cost of robotic surgery is justified given the NICE (National institute of Clinical Excellence) threshold of 30,000/QALY. The choice of perspective taken is through the lens of the British National Healthcare System. Result(s): The Incremental cost-effectiveness ratio (ICER) calculated was 4781.44/QALY. This ICER shows that if robotic surgery was to become gold standard, the NHS would be paying 4781.44/QALY gained per patient. Considering robotic surgery is associated with fewer complications for patients but also has a cost per QALY below the NICE threshold of 30,000/QALY, it seems that this is a fitting alternative to open heart mitral valve repair. After a sensitivity analysis accounting for the initial robotic capital investment the ICER resulted to 22,379.94/QALY, still below NICE's threshold. Conclusion(s): Our results have shown that robotic assisted minimally invasive repair of the mitral valve is a cost-effective option and can be implemented in the British national healthcare setting.",TRUE,Uses a comparator and measures cost/QALY outcomes.,TRUE,Other,TRUE,"['cost', 'qaly']",1
J2876,2021,An economic evaluation of vagus nerve stimulation as an adjunctive treatment to anti-seizure medications for the treatment of drug-resistant epilepsy in England,"Introduction: Anti-seizure medications (ASMs) are commonly used to prevent recurring epileptic seizures, but around a third of people with epilepsy fail to achieve an adequate response. Vagus nerve stimulation (VNS) is clinically recommended for people with drug-resistant epilepsy (DRE) who are not suitable for surgery, but the cost-effectiveness of the intervention has not recently been evaluated. The study objective is to estimate costs and quality-adjusted life-years (QALYs) associated with using VNS as an adjunct to ongoing ASM therapy, compared to the strategy of using only ASMs in the treatment of people with DRE, from an English National Health Service perspective. Method(s): A cohort state transition model was developed in Microsoft Excel to simulate costs and QALYs of the VNS + ASM and ASM only strategies. Patients could transition between five health states, using a 3-month cycle length. Health states were defined by an expected percentage reduction in seizure frequency, derived from randomized control trial data. Costs included the VNS device as well as its installation, setup, and removal; ASM therapy; adverse events associated with VNS (dyspnea, hoarseness, and cough); and health-state costs associated with epilepsy including hospitalizations, emergency department visits, neurologist visits, and primary care visits. A range of sensitivity analyses, including probabilistic sensitivity analysis, were run to assess the impact of parameter and structural uncertainty. Result(s): In the base case, VNS + ASM had an estimated incremental cost-effectiveness ratio (ICER) of 17,771 per QALY gained compared to ASMs alone. The cost-effective ICER was driven by relative reductions in expected seizure frequency and the differences in health care resource use associated therewith. Sensitivity analyses found that the amount of resource use per epilepsy-related health state was a key driver of the cost component. Conclusion(s): VNS is expected to be a cost-effective intervention in the treatment of DRE in the English National Health Service. Copyright Ãƒâ€šÃ‚Â© 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",TRUE,Uses comparator and measures cost/QALY outcomes.,TRUE,Other,TRUE,"['cost', 'qaly']",1
J2889,2021,Tranexamic acid to reduce head injury death in people with traumatic brain injury: The CRASH-3 international RCT,"Background: Tranexamic acid safely reduces mortality in traumatic extracranial bleeding. Intracranial bleeding is common after traumatic brain injury and can cause brain herniation and death. We assessed the effects of tranexamic acid in traumatic brain injury patients. Objective(s): To assess the effects of tranexamic acid on death, disability and vascular occlusive events in traumatic brain injury patients. We also assessed cost-effectiveness. Design(s): Randomised trial and economic evaluation. Patients were assigned by selecting a numbered treatment pack from a box containing eight packs that were identical apart from the pack number. Patients, caregivers and those assessing outcomes were masked to allocation. All analyses were by intention to treat.We assessed the cost-effectiveness of tranexamic acid versus no treatment from a UK NHS perspective using the trial results and a Markov model. Setting(s): 175 hospitals in 29 countries. Participant(s): Adults with traumatic brain injury within 3 hours of injury with a Glasgow Coma Scale score of <= 12 or any intracranial bleeding on computerised tomography scan, and no major extracranial bleeding, were eligible. Intervention(s): Tranexamic acid (loading dose 1 g over 10 minutes then infusion of 1 g over 8 hours) or matching placebo. Main Outcome Measure(s): Head injury death in hospital within 28 days of injury in patients treated within 3 hours of injury. Secondary outcomes were early head injury deaths, all-cause and cause-specific mortality, disability, vascular occlusive events, seizures, complications and adverse events. Result(s): Among patients treated within 3 hours of injury (n = 9127), the risk of head injury death was 18.5% in the tranexamic acid group versus 19.8% in the placebo group (855/4613 vs. 892/4514; risk ratio 0.94, 95% confidence interval 0.86 to 1.02). In a prespecified analysis excluding patients with a Glasgow Coma Scale score of 3 or bilateral unreactive pupils at baseline, the results were 12.5% in the tranexamic acid group versus 14.0% in the placebo group (485/3880 vs. 525/3757; risk ratio 0.89, 95% confidence interval 0.80 to 1.00). There was a reduction in the risk of head injury death with tranexamic acid in those with mild to moderate head injury (166/2846 vs. 207/2769; risk ratio 0.78, 95% confidence interval 0.64 to 0.95), but in those with severe head injury (689/1739 vs. 685/1710; risk ratio 0.99, 95% confidence interval 0.91 to 1.07) there was no apparent reduction (p-value for heterogeneity = 0.030). Early treatment was more effective in mild and moderate head injury (p = 0.005), but there was no obvious impact of time to treatment in cases of severe head injury (p = 0.73).The risk of disability, vascular occlusive events and seizures was similar in both groups.Tranexamic acid is highly cost-effective for mild and moderate traumatic brain injury (base case of 4288 per quality-adjusted life-year gained). Conclusion(s): Early tranexamic acid treatment reduces head injury deaths. Treatment is cost-effective for patients with mild or moderate traumatic brain injury, or those with both pupils reactive. Future work: Further trials should examine early tranexamic acid treatment in mild head injury. Research on alternative routes of administration is needed. Limitation(s): Time to treatment may have been underestimated. Trial registration: Current Controlled Trials ISRCTN15088122, ClinicalTrials.gov NCT01402882, EudraCT 2011-003669-14, Pan African Clinical Trial Registry PACTR20121000441277. Copyright Ãƒâ€šÃ‚Â© 2021 Roberts et al.",TRUE,Randomized trial with placebo comparator and cost-effectiveness outcomes.,TRUE,Placebo,TRUE,"['cost', 'qaly', 'clinical']",1
