id,Year,Title,Abstract,include_stage4,reason_stage4,has_comparator,detected_comparator,has_primary_outcomes,detected_outcomes,confidence_stage4
J2832,2021,Implementation of podiatry telephone appointments for people with rheumatic and musculoskeletal diseases,"BACKGROUND: Foot health problems are common in the general population, and particularly so in people with rheumatic and musculoskeletal disorders (RMD). Several clinical guidelines state that people with RMDs should have access to foot health services, although service capacity is often limited. The current COVID-19 pandemic has increased the need for alternative ways to provide patient care. The aim of this clinical audit was to review a newly implemented telephone follow-up appointment service conducted within the Rheumatology Podiatry Department in Leeds, UK. METHOD(S): Fifty-eight patients attending the Rheumatology Podiatry Department at Leeds Teaching Hospitals NHS Trust were contacted by telephone approximately 6-8 weeks following initial intervention. During the telephone consultation, all patients were asked pre-defined questions relating to their symptoms, intervention efficacy, the need for further appointments and their preference for the type of consultation. To assess the cost of the telephone consultation the number of attempts needed in order to make successful contact, the duration of the call and the number of telephone follow-up appointments completed in a working day were also recorded. RESULT(S): Twenty-five patients (43%) were successfully contacted within the 6-8 weeks stipulated time frame and were included in the analysis. Of the 25 contacted, twelve (48%) patients were successfully contacted on the first attempt. Ten (40%) were successfully contacted on the second attempt. The remaining three patients (12%) required 3 or more attempts to make successful contact. Telephone consultations were estimated not to last longer than 10 min, including notes screening and documentation. Eleven patients (44%) reported an improvement in their symptoms, thirteen (52%) reported no change and one patient (4%) reported their symptoms to be worse. CONCLUSION(S): Telephone follow-up consultations may be a potentially cost-effective alternative to face-to-face appointments when implemented in a Rheumatology Podiatry Department, and provide an alternative way of providing care, especially when capacity for face-to-face contact is limited. The potential cost saving and efficiency benefits of this service are likely to be enhanced when telephone consultations are pre-arranged with patients.",FALSE,No comparator group used,FALSE,Unknown,TRUE,"['cost', 'impact']",0.9
J2836,2021,Initial Assessment Structure in a Specialist Outpatient Clinic for Acquired Brain Injury in Adults,"Consistent with the NHS quality agenda, Dept. of Health, 20111 there has been a drive to routinely incorporate outcome and performance measurement data in clinical practice. An absolute requirement within NHS services2 are Patient- Rated Outcome Measures (PROMS) which are used by some Royal College of Psychiatry faculties to quantify outcomes, improve accountability, performance management and service. They can also be used to screen for common health problems and ensure the comprehensive assessment of complex Acquired Brain Injury (ABI) Patients who typically present with various neurological and psychiatric comorbidities. The North Bristol NHS Trust Outpatient Clinic at The Frenchay Brain Injury Rehabilitation Centre and The Rosa Burden, Southmead Hospital, conducts new assessments and regular patient reviews for referrals from South West England. As part of a quality improvement initiative a semistructured process of assessment was trialled, to improve patient experience by providing a comprehensive initial assessment, improving treatment productivity and reducing over-running clinics. Method Referrals were audited and common reasons for referrals identified. Questionnaires and tools used in the clinic were reviewed and those most frequently used were compiled. The evidence for questionnaires utilized for different psychiatric comorbidities and applicability in ABI was examined in the literature. The finalized patient questionnaires booklet section and their sequence was decided based on expert peer recommendations and patient feedback. The collateral section was similarly developed with some questionnaires modified for operational reasons. SECTION ONE: SELF RATED PRE-ASSESSMENT QUESTIONNAIRE Rivermead Post Concussion Symptoms Questionnaire, Patient Health Questionnaire (15): Somatic Screen, Patient Health Questionnaire-9: Depression screen, General Anxiety Disorder 7: Anxiety screen, Mood Disorder Questionnaire: Bipolar Affective Disorder screen and the Civilian Version PTSD Checklist. SECTION TWO: CARER/FAMILY PRE-ASSESSMENT QUESTIONNAIRE Modified Overt Aggression Scale screen for aggression, Neuropsychiatry Inventory Questionnaire: assesses psychiatric symptoms in patients with neurological disorders Outcome The final booklet was divided into three sections: Patient-Rated, ObserverRated and Clinician Section. Consultation efficiency was improved with the Patient and Observer rated sections completed prior to the initial assessment. The checklist is used for all initial assessments with good uptake and allowed for standardization of clinical information gathering. PROMs for mood are collected at each clinic appointment with other domains repeated if abnormal at initial clinic assessment or clinically relevant.",FALSE,No comparator group detected,FALSE,Unknown,TRUE,['pro'],0.8
J2840,2021,"Parent-delivered interventions used at home to improve eating, drinking and swallowing in children with neurodisability: The feeds mixed-methods study","Background: Eating, drinking and swallowing difficulties are common in young children with neurodisability. These difficulties may lead to inadequate calorie intake, which affects a child's nutrition, growth and general physical health. Objective(s): To examine which interventions are available that can be delivered at home by parents to improve eating, drinking and swallowing in young children with neurodisability and are suitable for investigation in pragmatic trials. Design(s): This was a mixed-methods study that included focus groups, surveys, an update of published systematic reviews of interventions, a systematic review of measurement properties of existing tools, evidence mapping, evidence synthesis, a Delphi survey and stakeholder workshops. Setting(s): The study was carried out in NHS hospitals, community services, family homes and schools. Participant(s): Parents of children who had neurodisability and eating, drinking and swallowing difficulties. Professionals from health and education. Young people with eating, drinking and swallowing difficulties or young people who had previously experienced eating, drinking and swallowing difficulties. Data sources: Literature reviews; national surveys of parents and professionals; focus groups with parents, young people and professionals; and stakeholder consultation workshops. Review methods: An update of published systematic reviews of interventions (searched July-August 2017), a mapping review (searched October 2017) and a systematic review of measurement properties using COnsensus-based Standards for the Selection of health status Measurement INstruments (COSMIN) methodology (searched May 2018). Result(s): Significant limitations of the available research evidence regarding interventions and tools to measure outcomes were identified. A total of 947 people participated: 400 parents, 475 health professionals, 62 education professionals and 10 young people. The survey showed the wide range of interventions recommended by NHS health professionals, with parents and professionals reporting variability in the provision of these interventions. Parents and professionals considered 19 interventions as relevant because they modified eating, drinking and swallowing difficulties. Parents and professionals considered 10 outcomes as important to measure (including Nutrition, Growth and Health/safety); young people agreed that these were important outcomes. Stakeholder consultation workshops identified that project conclusions and recommendations made sense, were meaningful and were valued by parents and professionals. Parents and health professionals were positive about a proposed Focus on Early Eating, Drinking and Swallowing (FEEDS) toolkit of interventions that, through shared decision-making, could be recommended by health professionals and delivered by families. Limitation(s): The national surveys included large numbers of parents and professionals but, as expected, these were not representative of the UK population of parents of children with eating, drinking and swallowing difficulties. Owing to the limitations of research evidence, pragmatic decisions were made about interventions that might be included in future research and outcomes that might be measured. For instance, the reviews of research found only weak or poor evidence to support the effectiveness of interventions. The review of outcome measures found only limited low-level evidence about their psychometric properties. Conclusion(s): Opportunities and challenges for conducting clinical trials of the effectiveness of the FEEDS toolkit of interventions are described. Parents and professionals thought that implementation of the toolkit as part of usual NHS practice was appropriate. However, this would first require the toolkit to be operationalised through development as a complex intervention, taking account of constituent interventions, delivery strategies, implementation and manualisation. Subsequently, an evaluation of its clinical effectiveness and cost-effectiveness could be undertaken using appropriate research methods. Future work: Initial steps include FEEDS toolkit development and evaluation of its use in clinical practice, and identification of the most robust methods to measure valued outcomes, such as Nutrition and Growth. Copyright Ãƒâ€šÃ‚Â© Queen's Printer and Controller of HMSO 2021.",FALSE,No comparator group used in the study,FALSE,Unknown,TRUE,"['safety', 'impact']",0.9
J2847,2021,Understanding the acceptability of delivering a Fibromyalgia Self-Management Programme in the community (FALCON): Qualitative findings,"Purpose: Fibromyalgia (FM) is a complex long-term condition affecting up to 5.4% of the UK population. It is associated with chronic widespread pain, fatigue, stiffness, sleep problems, memory and concentration difficulties, and irritable bowel syndrome. FM can cause high levels of disability, with individuals making frequent use of healthcare resources, and experiencing loss of workdays. Current guidelines for the treatment of FM all recommend non-pharmacological interventions, of which cognitive behaviour therapy (CBT), aerobic exercise, warm water therapy, relaxation and patient education are the best evidenced. The Fibromyalgia Self-Management Programme (FSMP) is a non-pharmacological, multidisciplinary exercise and education group intervention which aims to provide education and teach core skills, enabling those affected by FM to self-manage. Local audits suggest that the FSMP improves patients' self-efficacy for managing their FM symptoms, reduces healthcare utilisation costs and has high levels of patient satisfaction. To date, the FSMP has been co-delivered by a multidisciplinary team within a secondary care service. A randomised feasibility study has been conducted to see whether or not the FSMP can be delivered in the community. This nested qualitative study aimed to explore the acceptability of delivering the FSMP within a community setting from the perspectives of both patients and therapists. Method(s): Semi-structured qualitative interviews were conducted with patient-participants (n = 13) and occupational therapists and physiotherapists (n = 4) delivering the FSMP in the community. The interviews explored the acceptability of the intervention and informed the feasibility of conducting a full trial in a community setting. All participants consented to the interviews. Interviews were audio-recorded and transcribed verbatim. The qualitative data were analysed using thematic analysis. Result(s): Overall, both the therapists and patient-participants found the content of the FSMP, supporting handbook, trial documentation, group-setting and delivery of the intervention in the community acceptable. As a result of the intervention, patient-participants reported: increased knowledge and understanding of FM; validation of their symptoms; improved physical function; and valued meeting others with FM. Some patient-participants noted that financial expenditure and time spent travelling were barriers to attending the intervention. Conclusion(s): The qualitative results suggest that the FSMP delivered in a community setting is acceptable to both patients and therapists. The results of this study will help to inform a future Randomised Controlled Trial exploring the clinical and cost-effectiveness of delivering the FSMP in a community setting. Impact: The results of this study support the government's plans to transfer the care of adults affected by long-term conditions from an acute hospital setting into the community. Specialist services for the management of long-term pain conditions could be successfully co-delivered by physiotherapists and occupational therapists in a community setting. Funding acknowledgements: This study was funded by the Chartered Society of Physiotherapy Charitable Trust (CSPCT). Copyright Ãƒâ€šÃ‚Â© 2021",FALSE,No comparator group or primary outcomes detected,FALSE,Unknown,FALSE,[],0.9
J2850,2021,Long-term monitoring in primary care for chronic kidney disease and chronic heart failure: a multi-method research programme,"<b>BACKGROUND</b>: Long-term monitoring is important in chronic condition management. Despite considerable costs of monitoring, there is no or poor evidence on how, what and when to monitor. The aim of this study was to improve understanding, methods, evidence base and practice of clinical monitoring in primary care, focusing on two areas: chronic kidney disease and chronic heart failure.
<b>OBJECTIVES</b>: The research questions were as follows: does the choice of test affect better care while being affordable to the NHS? Can the number of tests used to manage individuals with early-stage kidney disease, and hence the costs, be reduced? Is it possible to monitor heart failure using a simple blood test? Can this be done using a rapid test in a general practitioner consultation? Would changes in the management of these conditions be acceptable to patients and carers?
<b>DESIGN</b>: Various study designs were employed, including cohort, feasibility study, Clinical Practice Research Datalink analysis, seven systematic reviews, two qualitative studies, one cost-effectiveness analysis and one cost recommendation.
<b>SETTING</b>: This study was set in UK primary care.
<b>DATA SOURCES</b>: Data were collected from study participants and sourced from UK general practice and hospital electronic health records, and worldwide literature.
<b>PARTICIPANTS</b>: The participants were NHS patients (Clinical Practice Research Datalink: 4.5 million patients), chronic kidney disease and chronic heart failure patients managed in primary care (including 750 participants in the cohort study) and primary care health professionals.
<b>INTERVENTIONS</b>: The interventions were monitoring with blood and urine tests (for chronic kidney disease) and monitoring with blood tests and weight measurement (for chronic heart failure).
<b>MAIN OUTCOME MEASURES</b>: The main outcomes were the frequency, accuracy, utility, acceptability, costs and cost-effectiveness of monitoring.
<b>RESULTS</b>: Chronic kidney disease: serum creatinine testing has increased steadily since 1997, with most results being normal (83% in 2013). Increases in tests of creatinine and proteinuria correspond to their introduction as indicators in the Quality and Outcomes Framework. The Chronic Kidney Disease Epidemiology Collaboration equation had 2.7% greater accuracy (95% confidence interval 1.6% to 3.8%) than the Modification of Diet in Renal Disease equation for estimating glomerular filtration rate. Estimated annual transition rates to the next chronic kidney disease stage are = 2% for people with normal urine albumin, 3-5% for people with microalbuminuria (3-30 mg/mmol) and 3-12% for people with macroalbuminuria (> 30 mg/mmol). Variability in estimated glomerular filtration rate-creatinine leads to misclassification of chronic kidney disease stage in 12-15% of tests in primary care. Glycaemic-control and lipid-modifying drugs are associated with a 6% (95% confidence interval 2% to 10%) and 4% (95% confidence interval 0% to 8%) improvement in renal function, respectively. Neither estimated glomerular filtration rate-creatinine nor estimated glomerular filtration rate-Cystatin C have utility in predicting rate of kidney function change. Patients viewed phrases such as 'kidney damage' or 'kidney failure' as frightening, and the term 'chronic' was misinterpreted as serious. Diagnosis of asymptomatic conditions (chronic kidney disease) was difficult to understand, and primary care professionals often did not use 'chronic kidney disease' when managing patients at early stages. General practitioners relied on Clinical Commissioning Group or Quality and Outcomes Framework alerts rather than National Institute for Health and Care Excellence guidance for information. Cost-effectiveness modelling did not demonstrate a tangible benefit of monitoring kidney function to guide preventative treatments, except for individuals with an estimated glomerular filtration rate of 60-90 ml/minute/1.73 m<sup>2</sup>, aged < 70 years and without cardiovascular disease, where monitoring every 3-4 years to guide cardiovascular prevention may be cost-effective. Chronic heart failure: natriuretic peptide-guided treatment could reduce all-cause mortality by 13% and heart failure admission by 20%. Implementing natriuretic peptide-guided treatment is likely to require predefined protocols, stringent natriuretic peptide targets, relative targets and being located in a specialist heart failure setting. Remote monitoring can reduce all-cause mortality and heart failure hospitalisation, and could improve quality of life. Diagnostic accuracy of point-of-care N-terminal prohormone of B-type natriuretic peptide (sensitivity, 0.99; specificity, 0.60) was better than point-of-care B-type natriuretic peptide (sensitivity, 0.95; specificity, 0.57). Within-person variation estimates for B-type natriuretic peptide and weight were as follows: coefficient of variation, 46% and coefficient of variation, 1.2%, respectively. Point-of-care N-terminal prohormone of B-type natriuretic peptide within-person variability over 12 months was 881 pg/ml (95% confidence interval 380 to 1382 pg/ml), whereas between-person variability was 1972 pg/ml (95% confidence interval 1525 to 2791 pg/ml). For individuals, monitoring provided reassurance; future changes, such as increased testing, would be acceptable. Point-of-care testing in general practice surgeries was perceived positively, reducing waiting time and anxiety. Community heart failure nurses had greater knowledge of National Institute for Health and Care Excellence guidance than general practitioners and practice nurses. Health-care professionals believed that the cost of natriuretic peptide tests in routine monitoring would outweigh potential benefits. The review of cost-effectiveness studies suggests that natriuretic peptide-guided treatment is cost-effective in specialist settings, but with no evidence for its value in primary care settings.
<b>LIMITATIONS</b>: No randomised controlled trial evidence was generated. The pathways to the benefit of monitoring chronic kidney disease were unclear.
<b>CONCLUSIONS</b>: It is difficult to ascribe quantifiable benefits to monitoring chronic kidney disease, because monitoring is unlikely to change treatment, especially in chronic kidney disease stages G3 and G4. New approaches to monitoring chronic heart failure, such as point-of-care natriuretic peptide tests in general practice, show promise if high within-test variability can be overcome.
<b>FUTURE WORK</b>: The following future work is recommended: improve general practitioner-patient communication of early-stage renal function decline, and identify strategies to reduce the variability of natriuretic peptide.
<b>STUDY REGISTRATION</b>: This study is registered as PROSPERO CRD42015017501, CRD42019134922 and CRD42016046902.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Programme Grants for Applied Research programme and will be published in full in Programme Grants for Applied Research; Vol. 9, No. 10. See the NIHR Journals Library website for further project information.",FALSE,No clear comparator group identified,FALSE,Unknown,TRUE,"['cost', 'clinical', 'utilization']",0.7
J2856,2021,Results of the avoiding late diagnosis of ovarian cancer (ALDO) project; A pilot national surveillance program for brca mutationcarriers,"Introduction/Background * Ovarian cancer (OC) in BRCA mutation-carriers is typically diagnosed clinically at >=stage 3c, with consequent poor prognosis. Risk-reducing salpingooophorectomy (RRSO) is recommended for BRCA mutationcarriers as the only proven method of OC prevention. Women who defer RRSO to permit child-bearing/prevent premature menopause would benefit from surveillance which can downstage OC occurring prior to RRSO. We wanted to establish the 'real world' performance of OC surveillance which we have previously shown downstages OC in clinical trials. Methodology 875 female BRCA mutation-carriers were recruited at 13 UK centres and via a media campaign and underwent 4-monthly surveillance with the Risk of Ovarian Cancer Algorithm (ROCA) blood test. They had a 6 week repeat test if their ROCA score was >1 in 1000, and a transvaginal scan (TVS) in addition, if their risk was > 1 in 500. Women with a score >1 in 33 or those with concerning TVS were referred to a rapid access clinic to rule out OC. RRSO was encouraged throughout the program. Participants were followed via questionnaires, notification by centres/GPs and direct contact. Surveillance performance was calculated after censoring 4 months after prior screen, with modelling of occult cancers detected at RRSO. Incremental cost-effectiveness was calculated using a Markov population cohort simulation. Result(s)* 8 OCs occurred during 1277 women screen years; 2 occult OCs at RRSO (both stage 1a), 6 screen-detected OCs (3 prevalent; stage 2a, 3aii and 3c, 3 incident; stage 1a, 3b and 4b). 4 of 6 (67%) screen-detected OCs were diagnosed at stages <3c. 7 of 8 (87.5%) screen-detected cancers were completely cytoreduced. There were no interval cancers. Modelled sensitivity, specificity, PPV and NPV for OC were 87.5% (CI, 47.3-99.7), 99.9%(99.9-100), 75%(34.9-96.8) and 99.9% (99.9-100) respectively. Economic modelling indicated that surveillance would be cost-saving within the UK National Health Service. Conclusion* OC surveillance for women declining RRSO in a 'real-word' setting is feasible and equally effective as in research trials, resulting in successful downstaging with likely clinical benefit and healthcare cost savings. Whilst RRSO remains the recommended management for BRCA-carriers, ROCA-based surveillance is a viable interim option for those who defer such surgery.",FALSE,No explicit comparator group mentioned,FALSE,Unknown,TRUE,"['cost', 'clinical']",0.8
J2862,2021,Period of purple crying program for the prevention of abusive head trauma/shaken baby syndrome,"To review instances of abusive head trauma in Ireland and the United Kingdom To discuss the benefits of the Period of Purple Crying program To begin the pathways to implement the Period of Purple Crying program in Ireland. Research published since the beginning of the COVID-19 pandemic has shown a marked increase in the instances of abusive head trauma in the United Kingdom. While there are many contributing factors to abusive head trauma, in these cases one of the main precipitants was the enforced isolation during the pandemic. An educational program is needed now more than ever to highlight the drastic consequences of abusive head trauma in infants and educate parents on what level of crying is to be expected from infants. Areas that have implemented the Period of Purple Crying program have seen a reduction in the numbers of abusive head traumas. Other benefits of the program included an increased awareness among parents of what to do when a baby is crying. Cost-of-illness analysis also shows that the implementation of a program can have massive cost-saving benefits. Ireland does not currently have a preventative program for shaken baby syndrome. The National Healthy Childhood Programme includes child health screen and developmental surveillance and would be an ideal means by which to introduce the Period of Purple Crying program. This service provides for parent contact with healthcare professionals at least twenty-five times beginning in pregnancy and ending at the child's third birthday. More research is also needed regarding exact numbers of abusive head trauma in Ireland.",FALSE,No explicit comparator group mentioned,FALSE,Unknown,TRUE,"['cost', 'impact']",0.6
J2866,2021,"Use of capillary blood ketone meters to improve ambulance service care of hyperglycaemic patients: Protocol for a stepped-wedge, controlled feasibility study (KARMA2)","Background Diabetic ketoacidosis (DKA) is a potentially lifethreatening condition associated with diabetes (Type 1 and Type 2), certain medications (i.e. SGLT2 inhibitors), and other health conditions. Hospital-based guidelines advocate immediate start of intravenous fluid therapy upon DKA diagnosis, which does not reliably happen in the pre-hospital setting. Ambulance clinicians do not routinely have access to ketone meters to determine presence of ketones; they rely on nonspecific clinical signs and symptoms for care strategies. The aims of this feasibility study are to determine whether ambulance clinicians can reliably and safely identify patients with DKA using capillary blood ketone meters, commence fluid therapy, and gather necessary study data. Methods During an 8-month period (4-month control: 4- month intervention), 120 ambulance clinicians from one UK ambulance service will receive training to determine presence of ketones using capillary blood testing from 800 consenting patients with hyperglycaemia and unwell patients with diabetes. Subsequent patient care will depend on the ketone value obtained: high-risk DKA patients will receive fluid therapy. Twenty ambulance and hospital clinicians will be invited to an interview to share their views of DKA care and the impact of capillary blood ketone meters. Results Information collated will include completion of study training, patient recruitment, intervention adherence, service call activity, and ambulance and hospital patient clinical data. Prevalence and severity of hyperglycaemia, incidence of DKA and ability of paramedics to commence fluid therapy for DKA will be explored. Quantitative findings will be analysed using descriptive statistics, whilst the qualitative study interviews will be thematically analysed. Conclusions Study findings will be used to inform the need and feasibility to proceed to a full stepped-wedge, controlled trial. If warranted, we will develop a research funding proposal evaluating the clinical and cost-effectiveness of ambulance ketone meters and further explore meter provision for improved ambulance patient care.",FALSE,Feasibility study without clear primary cost/impact outcomes,TRUE,Other,FALSE,"['clinical', 'other']",0.8
J2868,2021,Strategies for screening for familial hypercholesterolaemia in primary care and other community settings,"- Background Familial hypercholesterolaemia is a common inherited condition that is associated with premature cardiovascular disease. The increased cardiovascular morbidity and mortality, resulting from high levels of cholesterol since birth, can be prevented by starting lipidÃƒÂ¢Ã¢â€šÂ¬Ã‚Âlowering therapy. However, the majority of patients in the UK and worldwide remain undiagnosed. Established diagnostic criteria in current clinical practice are the SimonÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂBroome and Dutch Lipid Clinical network criteria and patients are classified as having probable, possible or definite familial hypercholesterolaemia. Objectives To assess the effectiveness of healthcare interventions strategies to systematically improve identification of familial hypercholesterolaemia in primary care and other community settings compared to usual care (incidental approaches to identify familial hypercholesterolaemia in primary care and other community settings). Search methods We searched the Cochrane Inborn Errors of Metabolism Trials Register. Date of last search: 13 September 2021. We also searched databases (Cochrane Central Register of Controlled Trials (CENTRAL), Ovid MEDLINE, PubMed, Embase, CINAHL, Web of Science, and SCOPUS) as well as handsearching relevant conference proceedings, reference lists of included articles, and the grey literature. Date of last searches: 05 March 2020. Selection criteria As per the Effective Practice and Organisation of Care (EPOC) Group guidelines, we planned to include randomised controlled trials (RCTs), clusterÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂRCTs and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Ârandomised studies of interventions (NRSI). Eligible NRSI were nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Ârandomised controlled trials, prospective cohort studies, controlled beforeÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂandÃƒÂ¢Ã¢â€šÂ¬Ã‚Âafter studies, and interruptedÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂtimeÃƒÂ¢Ã¢â€šÂ¬Ã‚Âseries studies. We planned to selected studies with healthcare interventions strategies that aimed to systematically identify people with possible or definite clinical familial hypercholesterolaemia, in primary care and other community settings. These strategies would be compared with usual care or no intervention. We considered participants of any age from the general population who access primary care and other community settings. Data collection and analysis Two authors planned to independently select studies according to the inclusion criteria, to extract data and assess for risk of bias and the certainty of the evidence (according to the GRADE criteria). We contacted corresponding study authors in order to obtain further information for all the studies considered in the review. Main results No eligible RCTs or NRSIs were identified for inclusion, however, we excluded 28 studies. Authors' conclusions Currently, there are no RCTs or controlled NRSI evidence to determine the most appropriate healthcare strategy to systematically identify possible or definite clinical familial hypercholesterolaemia in primary care or other community settings. Uncontrolled beforeÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂandÃƒÂ¢Ã¢â€šÂ¬Ã‚Âafter studies were identified, but were not eligible for inclusion. Further studies assessing healthcare strategies of systematic identification of familial hypercholesterolaemia need to be conducted with diagnosis confirmed by genetic testing or validated through clinical phenotype (or both). Plain language summary Healthcare strategies for identifying possible or definite clinical familial hypercholesterolaemia in primary care and other community settings Background One of the most common inherited conditions is familial hypercholesterolaemia, people with this condition have raised cholesterol from birth. This condition can result in the arteries being narrowed by excess cholesterol sticking to their walls and can lead to heart disease at an early age. However, treatment with cholesterolÃƒÂ¢Ã¢â€šÂ¬Ã‚Âlowering tablets markedly reduces this risk. As well as raised cholesterol in the blood, family history of heart disease and the presence of fatty lumps under the skin could indicate familial hypercholesterolaemia. It is important that communityÃƒÂ¢Ã¢â€šÂ¬Ã‚Âbased health professionals, such as general practitioners and community pharmacists, can dentify those at risk of possible or probable familial hypercholesterolaemia and refer them to a specialist. Specialists can confirm a diagnosis of familial hypercholesterolaemia through examination and a genetic test. This review explores the impact of these healthcare strategies in primary care and other community settings to systematically identify people with possible and definite clinical familial hypercholesterolaemia. Search date 13 September 2021.ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¨ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¨ Study characteristics We did not find any studies that we could include in this review. Key results There were no studies eligible for inclusion in the review. Quality of evidence There were no studies included in the review. Conclusions Currently, there is a lack of evidence regarding the most appropriate healthcare strategy to identify possible or definite clinical familial hypercholesterolaemia in primary care and other community settings. BetterÃƒÂ¢Ã¢â€šÂ¬Ã‚Âdesigned studies, with diagnosis of definite familial hypercholesterolaemia confirmed by genetic tests, are needed to clearly answer this question.",FALSE,No eligible RCTs or controlled NRSI identified,FALSE,Unknown,FALSE,[],1
J2874,2021,Protocol for a process evaluation of an external pilot cluster randomised controlled trial of a theory-based intervention to improve appropriate polypharmacy in older people in primary care: the PolyPrime study,"Background: The PolyPrime intervention is a theory-based intervention aimed at improving appropriate polypharmacy in older people (aged >=65 years) in primary care. The intervention consists of an online video which demonstrates how general practitioners (GPs) can prescribe appropriate polypharmacy during a consultation with an older patient and a patient recall process, whereby patients are invited to scheduled medication review consultations with GPs. The aim of the process evaluation is to further examine the implementation of the PolyPrime intervention in primary care. This will involve investigating whether the PolyPrime intervention can be delivered as intended across two healthcare systems, how acceptable the intervention is to GPs, practice staff and patients, and to identify the intervention's likely mechanisms of action. Method(s): The PolyPrime study is an external pilot cluster randomised controlled trial (cRCT) which aims to recruit 12 GP practices across Northern Ireland [NI] (n=6) and the six counties in the Republic of Ireland (ROI) that border NI (n=6). Practices have been randomised to intervention or usual care. An embedded process evaluation will assess intervention fidelity (i.e. was the intervention delivered as intended), acceptability of the intervention to GPs, practice staff and patients and potential mechanisms of action (i.e. what components of the intervention were perceived to be effective). Quantitative data will be collected from data collection forms completed by GPs and practice staff and a feedback questionnaire completed by patients from intervention arm practices, which will be analysed using descriptive statistics. Qualitative data will be collected through semi-structured interviews with GPs and practice staff and audio-recordings of medication review appointments from the intervention arm practices which will be transcribed and analysed using the framework method. Quantitative and qualitative data will be triangulated to provide an overall assessment of intervention fidelity, intervention acceptability, and mechanisms of action. Discussion(s): This process evaluation will add to feasibility data from the pilot cRCT by providing evidence on the fidelity of implementing the intervention package across two healthcare systems, the acceptability of the intervention and potential mechanisms of action. Trial registration: ClinicalTrials.govISRCTN41009897. Registered on 19 November 2019. ClinicalTrials.govNCT04181879. Registered 02 December 2019. Copyright Ãƒâ€šÃ‚Â© 2021, The Author(s).",FALSE,No primary cost/impact outcomes measured,TRUE,Usual/Standard care,FALSE,[],0.9
J2877,2021,Exploring the role of dedicated services for barrett's oesophagus care in UK NHS hospitals,"Introduction BarrettÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s oesophagus (BO) services in the UK are run with different models. Though it is not currently advised in guidelines, studies suggest a benefit from dedicated services showing better adherence to surveillance protocols and concomitant dysplasia detection [1,2]. As the extent of BO dedicated services in the UK has not been reported in the literature, we aimed to gain insight into the extent of this practice in NHS trusts.",FALSE,No comparator or primary outcomes detected,FALSE,Unknown,FALSE,[],0.9
J2879,2021,Value for money in genitourinary oncology,"Background: Innovation in the treatment of genitourinary (GU) malignancies is accelerating, however, many of these new treatments are often not available for patients. We sought to investigate patient access, cost and value of new systemic anti-cancer compounds (SACTs) in GU oncology. We compared the US and Europe with a focus on the United Kingdom (UK) and the Republic of Ireland (IRL). Method(s): Data on licensing and reimbursement decisions was collected on SACTs approved for GU oncology between 01/01/2010 to 09/01/2020. Overall survival (OS) benefit, progression free survival (PFS) benefit and cost of therapy were included in our analysis. Result(s): There were 29 regimens/indications approved by the Federal Drug Agency (FDA) for GU malignancies between 2010 and 2020. The majority of these (21/29, 72%) were also approved by the European Medicines Agency (EMA). Nearly all regimens/indications were approved by the FDA prior to the EMA (27/29, 93%), with a median time to EMA approval of 4 months (SD = 6, range -6 to 17). Only a minority of these regimens/indications are reimbursed by the public health systems in the UK (12/29, 41%) and IRL (6/29, 21%). Following EMA approval, public reimbursement of these regimens in the UK and IRL is often delayed with a median time of 8 months (+/- 6.3, range 4 - 21) and 11.5 months (+/- 12.5, range 0 - 33) respectively. Approximately half (15/29, 52%) of all reimbursed regimens/indications have demonstrated an overall survival benefit for patients. Androgen signalling inhibitors (ASIs) are more likely to have a proven OS benefit and had a lower mean cost than non- ASI regimens (See Table). A significant minority of regimens/indications (6/29, 21%) have demonstrated neither an OS or PFS benefit. The median price per month (USA list price) was $15,086 +/- $7,019. Regimens with a proven OS benefit were not more expensive than those without ($14,229 +/- $6,466 versus $16,004 +/- $7,704). There was no significant correlation between the length of OS benefit and the cost of regimens (Pearson's Correlation Coefficient = -2.72, p = 0.445). Conclusion(s): Patients in the UK and IRL experience clinically significant delays in accessing FDA approved regimens in GU oncology. Only 52% of these regimens have a proven OS benefit. In our study, ASI regimens are cheaper and more effective than non-ASI regimens. There is no association between overall survival benefit and list prices in the USA. We need to radically overhaul licensing and funding of SACTs in GU oncology to ensure continued access for patients to effective medicines.",FALSE,No explicit comparator group used,FALSE,Unknown,TRUE,"['cost', 'clinical']",0.8
J2880,2021,Status of primary and secondary mental healthcare of people with severe mental illness: An epidemiological study from the UK PARTNERS2 programme,Background,FALSE,Insufficient information on comparator and primary outcomes,FALSE,Unknown,FALSE,[],0.5
