id,Year,Title,Abstract,include_stage4,reason_stage4,publication_type,confidence_stage4
J399,2019,The Osteoarthritis Thumb Therapy (OTTER) II Trial: a study protocol for a three-arm multi-centre randomised placebo controlled trial of the clinical effectiveness and efficacy and cost-effectiveness of splints for symptomatic thumb base osteoarthritis,"Introduction The economic cost of osteoarthritis (OA) is high. At least 4.4 million people have hand OA in the UK. Symptomatic thumb base OA affects 20% of people over 55 years, causing more pain, work and functional disability than OA elsewhere in the hand. Most evidence-based guidelines recommend splinting for hand OA. Splints that support or immobilise the thumb base are routinely used despite there being limited evidence on their effectiveness. The potential effects of placebo interventions in OA are acknowledged, but few studies investigate the clinical efficacy of rehabilitation interventions nor the impact of any placebo effects associated with splints. Methods and analysis Participants aged 30 years and over with symptomatic thumb base OA will be recruited into the trial from secondary care occupational therapy and physiotherapy centres. Following informed consent, participants will complete a baseline questionnaire and then be randomised into one of three treatment arms: a self-management programme, a self-management programme plus a verum thumb splint or a self-management programme plus a placebo thumb splint. The primary outcome is the Australian Canadian Osteoarthritis Hand Index (AUSCAN) hand pain scale. The study endpoint is 8 weeks after baseline. Baseline assessments will be carried out prior to randomisation and outcomes collected at 4, 8 and 12 weeks. Cost-effectiveness analysis will be conducted and individual qualitative interviews conducted with up to 40 participants after 8 weeks to explore perceptions and outcome expectations of verum and placebo splints and exercise. Ethics and dissemination South Central - Oxford C Research Ethics Committee approved this study (16/SC/0188). The findings will be disseminated to health professional conferences, journals and lay publications for patient organisations. The research will contribute to improving the management of thumb base OA and help clinicians and patients make informed decisions about the value of different interventions. Trial registration number ISRCTN54744256. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY. Published by BMJ.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3998,2023,RECREATE: a study protocol for a multicentre pilot cluster randomised controlled trial (cRCT) in UK stroke services evaluating an intervention to reduce sedentary behaviour in stroke survivors (Get Set Go) with embedded process and economic evaluations,"Introduction Sedentary behaviour (sitting or lying during waking hours without being otherwise active) is strongly associated with adverse health outcomes, including all-cause, cancer and cardiovascular mortality in adults. Stroke survivors are consistently reported as being more sedentary than healthy age-matched controls, spending more hours sedentary daily and sustaining longer unbroken bouts of sedentary time. An evidence-based and clinically feasible intervention (a Get Set Go') was developed. A pragmatic definitive trial to evaluate Get Set Go was planned; however, due to the unprecedented effects of the COVID-19 pandemic on National Health Service (NHS) services this study was reduced in size and scope to become an external pilot trial. We report the protocol for this external pilot trial, which aims to undertake a preliminary exploration of whether Get Set Go is likely to improve ability to complete extended activities of daily living in the first year post-stroke and inform future trial designs in stroke rehabilitation. Methods and analysis This study is a pragmatic, multicentre, two-arm, external pilot cluster randomised controlled trial with embedded process and economic evaluations. UK-based stroke services will be randomised 1:1 to the intervention (usual care plus Get Set Go) or control (usual care) arm. Fifteen stroke services will recruit 300-400 stroke inpatient and carer participants, with follow-up at 6, 12 and 24 months. The proposed primary endpoint is stroke survivor self-reported Nottingham Extended Activities of Daily Living scale at 12 months. Endpoint analyses will be exploratory and provide preliminary estimates of intervention effect. The process evaluation will provide valuable information on intervention fidelity, acceptability and how it can be optimised. Ethics and dissemination The study has been approved by Yorkshire and The Humber - Bradford-Leeds Research Ethics Committee (Ref: 19/YH/0403). Results will be disseminated through journal publications and conference presentations. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2023. Re-use permitted under CC BY. Published by BMJ.",FALSE,Study protocol identified in title and abstract,Protocol,1
J2253,2021,SaeboGlove therapy for upper limb disability and severe hand impairment after stroke (SUSHI): Study protocol for a randomised controlled trial,"Background: Impaired active digital extension is common after stroke, hindering functional rehabilitation, and predicting poor recovery. The SaeboGlove assists digital extension and may improve outcome after stroke. We recently performed a single group, open, pilot trial of the SaeboGlove early after stroke which demonstrated satisfactory safety, feasibility and acceptability. An adequately powered randomised clinical trial is now needed to assess the clinical effectiveness of the SaeboGlove. Method(s): SUSHI is a pragmatic, multicentre, parallel-group, randomised controlled trial with blinded outcome assessment, and embedded process and economic evaluations. Adults, 7-60 days post-stroke, with upper limb disability and severe hand impairment, including reduced active digital extension, will be recruited from NHS inpatient stroke services in Scotland. Participants will be randomised on a 1:1 basis to receive 6 weeks of self-directed, repetitive, functional-based practice involving a SaeboGlove plus usual care, or usual care only. The primary outcome is upper limb function measured by the Action Research Arm Test (ARAT) at 6 weeks. Secondary outcomes will be measured at 6 and 14 weeks. A process evaluation will be performed via interviews with 'intervention' participants, and their carers and clinical therapists. A within-trial cost-effectiveness analysis will be performed. 110 participants are required to detect a difference between groups of 9 in the ARAT with 90% power at a 5% significance level allowing for 11% attrition. Discussion(s): SUSHI will determine if SaeboGlove self-directed, repetitive, functional-based practice improves upper limb function after stroke, whether it is acceptable to stroke survivors and whether it is cost-effective. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© European Stroke Organisation 2021.",FALSE,Study protocol identified in title and abstract,Protocol,1
J4960,2024,Pre-hospital evaluation of chest pain patients using the modified HEART-score: rationale and design,"<b>Background:</b> This study assesses how ambulance paramedics using the modified HEART-score with a point-of-care cardiac troponin (cTn) compare to the emergency physicians using the modified HEART-score with a high-sensitive cTn (hs-cTn) in patients with suspected non-ST-elevation acute coronary syndrome (NSTE-ACS), focusing on interobserver agreement and diagnostic performance.",FALSE,Study protocol identified in title,Protocol,1
J4061,2023,"A phase III, multi-arm multi-stage covariate-adjusted response-adaptive randomized trial to determine optimal early mobility training after stroke (AVERT DOSE)","Rationale: The evidence base for acute post-stroke rehabilitation is inadequate and global guideline recommendations vary. Aim(s): To define optimal early mobility intervention regimens for ischemic stroke patients of mild and moderate severity. Hypotheses: Compared with a prespecified reference arm, the optimal dose regimen(s) will result in more participants experiencing little or no disability (mRS 0-2) at 3 months post-stroke (primary), fewer deaths at 3 months, fewer and less severe complications during the intervention period, faster recovery of unassisted walking, and better quality of life at 3 months (secondary). We also hypothesize that these regimens will be more cost-effective. Sample size estimates: For the primary outcome, recruitment of 1300 mild and 1400 moderate participants will yield 80% power to detect a 10% risk difference. Methods and design: Multi-arm multi-stage covariate-adjusted response-adaptive randomized trial of mobility training commenced within 48 h of stroke in mild (NIHSS < 7) and moderate (NIHSS 8-16) stroke patient strata, with analysis of blinded outcomes at 3 (primary) and 6 months. Eligibility criteria are broad, while excluding those with severe premorbid disability (mRS > 2) and hemorrhagic stroke. With four arms per stratum (reference arm retained throughout), only the single treatment arm demonstrating the highest proportion of favorable outcomes at the first stage will proceed to the second stage in each stratum, resulting in a final comparison with the reference arm. Three prognostic covariates of age, geographic region and reperfusion interventions, as well as previously observed mRS 0-2 responses inform the adaptive randomization procedure. Participants randomized receive prespecified mobility training regimens (functional task-specific), provided by physiotherapists/nurses until discharge or 14 days. Interventions replace usual mobility training. Fifty hospitals in seven countries (Australia, Malaysia, United Kingdom, Ireland, India, Brazil, Singapore) are expected to participate. Summary: Our novel adaptive trial design will evaluate a wider variety of mobility regimes than a traditional two-arm design. The data-driven adaptions during the trial will enable a more efficient evaluation to determine the optimal early mobility intervention for patients with mild and moderate ischemic stroke. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2023 World Stroke Organization.",FALSE,Study protocol identified in abstract,Protocol,1
J3199,2022,Protocol for the COG-UK hospital-onset COVID-19 infection (HOCI) multicentre interventional clinical study: evaluating the efficacy of rapid genome sequencing of SARS-CoV-2 in limiting the spread of COVID-19 in UK NHS hospitals,"Objectives: Nosocomial transmission of SARS-CoV-2 has been a significant cause of mortality in National Health Service (NHS) hospitals during the COVID-19 pandemic. The COG-UK Consortium Hospital-Onset COVID-19 Infections (COG-UK HOCI) study aims to evaluate whether the use of rapid whole-genome sequencing of SARS-CoV-2, supported by a novel probabilistic reporting methodology, can inform infection prevention and control (IPC) practice within NHS hospital settings. Design(s): Multicentre, prospective, interventional, superiority study. Setting(s): 14 participating NHS hospitals over winter-spring 2020/2021 in the UK. Participant(s): Eligible patients must be admitted to hospital with first-confirmed SARS-CoV-2 PCR-positive test result >48 hour from time of admission, where COVID-19 diagnosis not suspected on admission. The projected sample size is 2380 patients. Intervention(s): The intervention is the return of a sequence report, within 48 hours in one phase (rapid local lab processing) and within 5-10 days in a second phase (mimicking central lab), comparing the viral genome from an eligible study participant with others within and outside the hospital site. Primary and secondary outcome measures The primary outcomes are incidence of Public Health England (PHE)/IPC-defined SARS-CoV-2 hospital-acquired infection during the baseline and two interventional phases, and proportion of hospital-onset cases with genomic evidence of transmission linkage following implementation of the intervention where such linkage was not suspected by initial IPC investigation. Secondary outcomes include incidence of hospital outbreaks, with and without sequencing data; actual and desirable changes to IPC actions; periods of healthcare worker (HCW) absence. Health economic analysis will be conducted to determine cost benefit of the intervention. A process evaluation using qualitative interviews with HCWs will be conducted alongside the study. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022 Author(s) (or their employer(s)).",FALSE,Identified as a study protocol,Protocol,1
J1489,2020,The National Endoscopy Database (NED) Automated Performance Reports to Improve Quality Outcomes Trial (APRIQOT) randomized controlled trial design,"Background and study aims Colonoscopists with low polyp detection have higher post colonoscopy colorectal cancer incidence and mortality rates. The United Kingdom's National Endoscopy Database (NED) automatically captures patient level data in real time and provides endoscopy key performance indicators (KPI) at a national, endoscopy center, and individual level. Using an electronic behavior change intervention, the primary objective of this study is to assess if automated feedback of endoscopist and endoscopy center-level optimal procedure-adjusted detection KPI (opadKPI) improves polyp detection performance. Methods This multicenter, prospective, cluster-randomized controlled trial is randomizing NHS endoscopy centres to either intervention or control. The intervention is targeted at independent colonoscopists and each center's endoscopy lead. The intervention reports are evidence-based from endoscopist qualitative interviews and informed by psychological theories of behavior. NED automatically creates monthly reports providing an opadKPI, using mean number of polyps, and an action plan. The primary outcome is opadKPI comparing endoscopists in intervention and control centers at 9 months. Secondary outcomes include other KPI and proximal detection measures at 9 and 12 months. A nested histological validation study will correlate opadKPI to adenoma detection rate at the center level. A cost-effectiveness and budget impact analysis will be undertaken. Conclusion If the intervention is efficacious and cost-effective, we will showcase the potential of this learning health system, which can be implemented at local and national levels to improve colonoscopy quality, and demonstrate that an automated system that collects, analyses, and disseminates real-time clinical data can deliver evidence- and theory-informed feedback. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2020 Georg Thieme Verlag. All rights reserved.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3271,2022,"Cancer patients' needs assessment in primary care: Study protocol for a cluster randomised controlled trial (cRCT), economic evaluation and normalisation process theory evaluation of the needs assessment tool cancer (CANAssess)","Introduction Unmet needs in patients with cancer and their carers are common but poorly identified and addressed. The Needs Assessment Tool-Cancer (NAT-C) is a structured consultation guide to identify and triage patient and carer unmet needs. The NAT-C is validated, but its effectiveness in reducing unmet patient and carer needs in primary care is unknown. Methods and analysis Cluster randomised controlled trial with internal pilot and embedded process evaluation to test the clinical and cost effectiveness of the NAT-C in primary care for people with active cancer in reducing unmet patient and carer need, compared with usual care. We will recruit 1080 patients with active cancer (and carers if relevant) from 54 general practices in England. Participating practices will be randomised 1:1 to either deliver an NAT-guided clinical consultation plus usual care or to usual care alone. Consenting participants with active cancer and their carers (if nominated) will be asked to complete study questionnaires at baseline, 1 and 3 months for all, 6 months except for those recruited outside of the last 3 months of recruitment, and attend an NAT-C appointment if allocated to an intervention practice. An internal pilot will assess: site and participant recruitment, intervention uptake and follow-up rates. The primary outcome, the proportion of patients with an unmet need on the Supportive Care Needs Survey Short Form 34 at 3 months postregistration, will be analysed using a multilevel logistic regression. Mixed-methods process evaluation informed by Normalisation Process Theory will use quantitative survey and interview data from clinicians and key stakeholders in cancer care to develop an implementation strategy for nationwide rollout of the NAT-C if the intervention is cost-effective. Ethics and dissemination Ethical approval from London-Surrey REC (20/LO/0312). Results will be peer-reviewed, published and made available to research participants. Trial registration number ISRCTN15497400. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©",FALSE,Study protocol identified in title and abstract,Protocol,1
J4131,2023,Effectiveness and cost-effectiveness of Assets-based feeding help before and after birth (ABA-feed) for improving breastfeeding initiation and continuation: Protocol for a multicentre randomised controlled trial (Version 3.0),"Introduction Breastfeeding has health benefits for infants and mothers, yet the UK has low rates with marked social inequalities. The Assets-based feeding help Before and After birth (ABA) feasibility study demonstrated the acceptability of a proactive, assets-based, woman-centred peer support intervention, inclusive of all feeding types, to mothers, peer supporters and maternity services. The ABA-feed study aims to assess the clinical and cost-effectiveness of the ABA-feed intervention compared with usual care in first-Time mothers in a full trial. Methods and analysis A multicentre randomised controlled trial with economic evaluation to explore clinical and cost-effectiveness, and embedded process evaluation to explore differences in implementation between sites. We aim to recruit 2730 primiparous women, regardless of feeding intention. Women will be recruited at 17 sites from antenatal clinics and various remote methods including social media and invitations from midwives and health visitors. Women will be randomised at a ratio of 1.43:1 to receive either ABA-feed intervention or usual care. A train the trainer model will be used to train local Infant Feeding Coordinators to train existing peer supporters to become a infant feeding helpers' in the ABA-feed intervention. Infant feeding outcomes will be collected at 3 days, and 8, 16 and 24 weeks postbirth. The primary outcome will be any breastfeeding at 8 weeks postbirth. Secondary outcomes will include breastfeeding initiation, any and exclusive breastfeeding, formula feeding practices, anxiety, social support and healthcare utilisation. All analyses will be based on the intention-To-Treat principle. Ethics and dissemination The study protocol has been approved by the East of Scotland Research Ethics Committee. Trial results will be available through open-Access publication in a peer-reviewed journal and presented at relevant meetings and conferences. Trial registration number ISRCTN17395671. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2023 BMJ Publishing Group. All rights reserved.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3274,2022,Pulpotomy for the Management of Irreversible Pulpitis in Mature Teeth (PIP): a feasibility study,"<b>BACKGROUND</b>: Progression of dental caries can result in irreversible pulpal damage. Partial irreversible pulpitis is the initial stage of this damage, confined to the coronal pulp whilst the radicular pulp shows little or no sign of infection. Preserving the pulp with sustained vitality and developing minimally invasive biologically based therapies are key themes within contemporary clinical practice. However, root canal treatment involving complete removal of the pulp is often the only option (other than extraction) given to patients with irreversible pulpitis, with substantial NHS and patient incurred costs. The European Society of Endodontology's (ESE 2019) recent consensus statement recommends full pulpotomy, where the inflamed coronal pulp is removed with the goal of keeping the radicular pulp vital, as a more minimally invasive technique, potentially avoiding complex root canal treatment. Although this technique may be provided in secondary care, it has not been routinely implemented or evaluated in UK General Dental Practice.
<b>METHOD</b>: This feasibility study aims to identify and assess in a primary care setting the training needs of general dental practitioners and clinical fidelity of the full pulpotomy intervention, estimate likely eligible patient pool and develop recruitment materials ahead of the main randomised controlled trial comparing the clinical and cost-effectiveness of full pulpotomy compared to root canal treatment in pre/molar teeth of adults 16 years and older showing signs indicative of irreversible pulpitis. The feasibility study will recruit and train 10 primary care dentists in the full pulpotomy technique. Dentists will recruit and provide full pulpotomy to 40 participants (four per practice) with indications of partial irreversible pulpitis.
<b>DISCUSSION</b>: The Pulpotomy for the Management of Irreversible Pulpitis in Mature Teeth (PIP) study will address the lack of high-quality evidence in the treatment of irreversible pulpitis, to aid dental practitioners, patients and policymakers in their decision-making. The PIP feasibility study will inform the main study on the practicality of providing both training and provision of the full pulpotomy technique in general dental practice.
<b>TRIAL REGISTRATION</b>: ISRCTN Registry, ISRCTN17973604 . Registered on 28 January 2021. Protocol version Protocol version: 1; date: 03.02.2021.",FALSE,Study protocol identified in abstract,Protocol,1
J4732,2023,The SWiFT trial (Study of Whole Blood in Frontline Trauma)-the clinical and cost effectiveness of pre-hospital whole blood versus standard care in patients with life-threatening traumatic haemorrhage: study protocol for a multi-centre randomised controlled trial,"Background: Early blood transfusion improves survival in patients with life-threatening bleeding, but the optimal transfusion strategy in the pre-hospital setting has yet to be established. Although there is some evidence of benefit with the use of whole blood, there have been no randomised controlled trials exploring the clinical and cost effectiveness of pre-hospital administration of whole blood versus component therapy for trauma patients with life-threatening bleeding. The aim of this trial is to determine whether pre-hospital leukocyte-depleted whole blood transfusion is better than standard care (blood component transfusion) in reducing the proportion of participants who experience death or massive transfusion at 24 h. Method(s): This is a multi-centre, superiority, open-label, randomised controlled trial with internal pilot and within-trial cost-effectiveness analysis. Patients of any age will be eligible if they have suffered major traumatic haemorrhage and are attended by a participating air ambulance service. The primary outcome is the proportion of participants with traumatic haemorrhage who have died (all-cause mortality) or received massive transfusion in the first 24 h from randomisation. A number of secondary clinical, process, and safety endpoints will be collected and analysed. Cost (provision of whole blood, hospital, health, and wider care resource use) and outcome data will be synthesised to present incremental cost-effectiveness ratios for the trial primary outcome and cost per quality-adjusted life year at 90 days after injury. We plan to recruit 848 participants (a two-sided test with 85% power, 5% type I error, 1-1 allocation, and one interim analysis would require 602 participants-after allowing for 25% of participants in traumatic cardiac arrest and an additional 5% drop out, the sample size is 848). Discussion(s): The SWiFT trial will recruit 848 participants across at least ten air ambulances services in the UK. It will investigate the clinical and cost-effectiveness of whole blood transfusion versus component therapy in the management of patients with life-threatening bleeding in the pre-hospital setting. Trial registration: ISRCTN: 23657907; EudraCT: 2021-006876-18; IRAS Number: 300414; REC: 22/SC/0072, 21 Dec 2021. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2023, Crown.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3370,2022,"PROcalcitonin and NEWS2 evaluation for Timely identification of sepsis and Optimal use of antibiotics in the emergency department (PRONTO): Protocol for a multicentre, open-label, randomised controlled trial","Introduction Sepsis is a common, potentially life-threatening complication of infection. The optimal treatment for sepsis includes prompt antibiotics and intravenous fluids, facilitated by its early and accurate recognition. Currently, clinicians identify and assess severity of suspected sepsis using validated clinical scoring systems. In England, the National Early Warning Score 2 (NEWS2) has been mandated across all National Health Service (NHS) trusts and ambulance organisations. Like many clinical scoring systems, NEWS2 should not be used without clinical judgement to determine either the level of acuity or a diagnosis. Despite this, there is a tendency to overemphasise the score in isolation in patients with suspected infection, leading to the overprescription of antibiotics and potentially treatment-related complications and rising antimicrobial resistance. The biomarker procalcitonin (PCT) has been shown to be useful in specific circumstances to support appropriate antibiotics prescribing by identifying bacterial infection. PCT is not routinely used in the care of undifferentiated patients presenting to emergency departments (EDs), and the evidence base of its optimal usage is poor. The PROcalcitonin and NEWS2 evaluation for Timely identification of sepsis and Optimal (PRONTO) study is a randomised controlled trial (RCT) in adults with suspected sepsis presenting to the ED to compare standard clinical management based on NEWS2 scoring plus PCT-guided risk assessment with standard clinical management based on NEWS2 scoring alone and compare if this approach reduces prescriptions of antibiotics without increasing mortality. Methods and analysis PRONTO is a parallel two-arm open-label individually RCT set in up to 20 NHS EDs in the UK with a target sample size of 7676 participants. Participants will be randomised in a ratio of 1:1 to standard clinical management based on NEWS2 scoring or standard clinical management based on NEWS2 scoring plus PCT-guided risk assessment. We will compare whether the addition of PCT measurement to NEWS2 scoring can lead to a reduction in intravenous antibiotic initiation in ED patients managed as suspected sepsis, with at least no increase in 28-day mortality compared with NEWS2 scoring alone (in conjunction with local standard care pathways). PRONTO has two coprimary endpoints: initiation of intravenous antibiotics at 3 hours (superiority comparison) and 28-day mortality (non-inferiority comparison). The study has an internal pilot phase and group-sequential stopping rules for effectiveness and futility/safety, as well as a qualitative substudy and a health economic evaluation. Ethics and dissemination The trial protocol was approved by the Health Research Authority (HRA) and NHS Research Ethics Committee (Wales REC 2, reference 20/WA/0058). In England and Wales, the law allows the use of deferred consent in approved research situations (including ED studies) where the time dependent nature of intervention would not allow true informed consent to be obtained. PRONTO has approval for a deferred consent process to be used. Findings will be disseminated through peer-reviewed journals and presented at scientific conferences. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022 Author(s) (or their employer(s))Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.",FALSE,Study protocol identified in title and abstract,Protocol,1
J703,2019,TReatIng Urinary symptoms in Men in Primary Healthcare using non-pharmacological and non-surgical interventions (TRIUMPH) compared with usual care: study protocol for a cluster randomised controlled trial,"<b>BACKGROUND</b>: Lower urinary tract symptoms (LUTS) can relate to urinary storage or voiding. In men, the prevalence and severity of LUTS increases with age, with a significant impact on quality of life. The majority of men presenting with LUTS are managed by their general practitioner (GP) in the first instance, with conservative therapies recommended as the initial treatment. However, the provision of conservative therapies in primary care is variable and can be time and resource limited. GPs require practical resources to enhance patient engagement with such interventions. TRIUMPH aims to determine whether a standardised and manualised care intervention delivered in primary care achieves superior symptomatic outcome for LUTS versus usual care.
<b>METHODS/DESIGN</b>: TRIUMPH is a two-arm, cluster randomised controlled trial (RCT) being conducted in 30 National Health Service (NHS) general practices in England. The TRIUMPH intervention comprises a standardised LUTS advice booklet developed for the trial with patient and healthcare professional (HCP) consultation. The booklet is delivered to patients by nurses/healthcare assistants following assessment of their urinary symptoms. Patients are directed to relevant sections of the booklet, providing the manualised element of the intervention. To encourage adherence, HCPs provide follow-up contacts over 12 weeks. Practices are randomised 1:1 to either deliver the TRIUMPH intervention or a usual care pathway. The patient-reported International Prostate Symptom Score (IPSS) at 12 months post consent is the primary outcome. Secondary outcomes include cost-effectiveness, patient-reported outcomes on LUTS, quality of life, and patient and HCP acceptability and experience of the intervention. Primary analyses will be conducted on an intention-to-treat basis.
<b>DISCUSSION</b>: It is unclear whether conservative therapies for male LUTS are effectively delivered in primary care using current approaches. This can lead to men being inappropriately referred to secondary care or experiencing persistent symptoms. Primary care, therefore, holds the key to effective treatment for these men. The TRIUMPH intervention, through its standardised and manualised approach, has been developed to support GP practices in delivering effective conservative care. This pragmatic, cluster RCT should provide robust evidence in a primary-care setting to inform future guidelines.
<b>TRIAL REGISTRATION</b>: ISCRTN registry, ID: ISRCTN11669964 . Registered on 12 April 2018.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3410,2022,"Assessing the impact of online postal self-sampling for sexually transmitted infections on health inequalities, access to care and clinical outcomes in the UK: protocol for ASSIST, a realist evaluation","Introduction The past decade has seen a rapid increase in the volume and proportion of testing for sexually transmitted infections that are accessed via online postal self-sampling services in the UK. ASSIST (Assessing the impact of online postal self-sampling for sexually transmitted infections on health inequalities, access to care and clinical outcomes in the UK) aims to assess the impact of these services on health inequalities, access to care, and clinical and economic outcomes, and to identify the factors that influence the implementation and sustainability of these services. Methods and analysis ASSIST is a mixed-methods, realist evaluated, national study with an in-depth focus of three case study areas (Birmingham, London and Sheffield). An impact evaluation, economic evaluation and implementation evaluation will be conducted. Findings from these evaluations will be analysed together to develop programme theories that explain the outcomes. Data collection includes quantitative data (using national, clinic based and online datasets); qualitative interviews with service users, healthcare professionals and key stakeholders; contextual observations and documentary analysis. STATA 17 and NVivo will be used to conduct the quantitative and qualitative analysis, respectively. Ethics and dissemination This study has been approved by South Central - Berkshire Research Ethics Committee (ref: 21/SC/0223). All quantitative data accessed and collected will be anonymous. Participants involved with qualitative interviews will be asked for informed consent, and data collected will be anonymised. Our dissemination strategy has been developed to access and engage key audiences in a timely manner and findings will be disseminated via the study website, social media, in peer-reviewed scientific journals, at research conferences, local meetings and seminars and at a concluding dissemination and networking event for stakeholders. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2022. Re-use permitted under CC BY. Published by BMJ.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3418,2022,Digital Interventions Supporting Self-care in People With Type 2 Diabetes Across Greater Manchester (Greater Manchester Diabetes My Way): Protocol for a Mixed Methods Evaluation,"<b>BACKGROUND</b>: Type 2 Diabetes (T2D) is common, with a prevalence of approximately 7% of the population in the United Kingdom. The quality of T2D care is inconsistent across the United Kingdom, and Greater Manchester (GM) does not currently achieve the National Institute for Health and Care Excellence treatment targets. Barriers to delivery of care include low attendance and poor engagement with local T2D interventions, which tend to consist of programs of education delivered in traditional, face-to-face clinical settings. Thus, a flexible approach to T2D management that is accessible to people from different backgrounds and communities is needed. Diabetes My Way (DMW) is a digital platform that offers a comprehensive self-management and educational program that should be accessible to a wide range of people through mobile apps and websites. Building on evidence generated by a Scotland-wide pilot study, DMW is being rolled out and tested across GM.
<b>OBJECTIVE</b>: The overarching objectives are to assess whether DMW improves outcomes for patients with T2D in the GM area, to explore the acceptability of the DMW intervention to stakeholders, and to assess the cost-effectiveness of the intervention.
<b>METHODS</b>: A mixed methods approach will be used. We will take a census approach to recruitment in that all eligible participants in GM will be invited to participate. The primary outcomes will be intervention-related changes compared with changes observed in a matched group of controls, and the secondary outcomes will be within-person intervention-related changes. The cost-effectiveness analysis will focus on obtaining reliable estimates of how each intervention affects risk factors such as HbA1c and costs across population groups. Qualitative data will be collected via semistructured interviews and focus groups and organized using template analysis.
<b>RESULTS</b>: As of May 10, 2021, a total of 316 participants have been recruited for the quantitative study and have successfully enrolled. A total of 278 participants attempted to register but did not have appropriate permissions set by the general practitioners to gain access to their data. In total, 10 participants have been recruited for the qualitative study (7 practitioners and 3 patients). An extension to recruitment has been granted for the quantitative element of the research, and analysis should be complete by December 2022. Recruitment and analysis for the qualitative study should be complete by December 2021.
<b>CONCLUSIONS</b>: The findings from this study can be used both to develop the DMW system and improve accessibility and usability in more deprived populations generally, thus improving equity in access to support for T2D self-management.
<b>INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID)</b>: DERR1-10.2196/26237.",FALSE,Study protocol identified in title and abstract,Protocol,1
J3682,2022,"We Walk: a person-centred, dyadic behaviour change intervention to promote physical activity through outdoor walking after stroke - an intervention development study","Objectives To develop We Walk, a theoretically informed, 12-week person-centred dyadic behaviour change intervention to increase physical activity (PA) in community-dwelling people with stroke (PWS) through outdoor walking. Design Three-phase intervention development study. Phase 1: we reviewed literature on barriers and facilitators to PA after stroke and mapped them to the Behaviour Change Wheel and Theoretical Domains Framework to define intervention components. The Health Action Process Approach determined intervention structure underpinned by person-centred principles. Phase 2: stakeholder focus groups involving PWS, their companions and health professionals reviewed the draft intervention, and experts in behaviour change were consulted. Phase 3: informed by phases 1 and 2, the intervention and form of delivery were refined, with final review through patient and public involvement. Setting Three Scottish community rehabilitation stroke services. Participants Twenty-three ambulatory community-dwelling PWS and their companions, thirty-seven health and exercise professionals, seven behaviour change experts. Results Phase 1 determined key intervention components: information about benefits of walking; developing motivation and confidence to walk; facilitating dyadic goal setting and making plans together; monitoring walking, overcoming challenges; and maintaining walking behaviour. Phase 2 review by stakeholder focus groups and behaviour change experts endorsed intervention components and structure, emphasising dyadic relational aspects as central to potential success. In phase 3, intervention content and handbooks for PWS and buddies were finalised. Healthcare professionals proposed third-sector delivery as most appropriate for intervention delivery. A detailed delivery manual was developed. Participants preferred facilitated face-to-face and telephone delivery. Conclusions Our multilens intervention development approach ensured this novel intervention was evidence-informed, person-centred, theoretically coherent provided appropriate social support, and addressed issues of concern to PWS. This study established intervention components and structure and identified operational issues critical to future success. Future research will pilot and refine We Walk and evaluate acceptability, feasibility, effectiveness and cost-effectiveness. Trial registration number ISRCTN34488928. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022 Authors",FALSE,Study protocol identified by design description.,Protocol,0.9
